question_id,prompt,answer
11,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some regenerative farming strategies I can try?","Namaste! That's excellent you're looking into ways to improve your farm's health.

Here are a few regenerative strategies you can try:
1.  **Make compost:** Use your farm waste and animal manure to create rich compost. This feeds your soil and improves its structure.
2.  **Plant cover crops:** After your main harvest, sow crops like legumes (e.g., cowpea, moong) or millets. These protect your soil from sun and rain, prevent erosion, and can add nutrients.
3.  **Rotate your crops:** Don't plant the same crop in the same plot year after year. Changing crops helps break pest cycles and improves soil fertility.
4.  **Reduce tillage:** Try to disturb your soil as little as possible. Less ploughing helps keep the soil structure intact and preserves moisture.
5.  **Use mulching:** Spread straw, dried leaves, or crop residues on the soil surface around your plants. This helps keep moisture in, suppresses weeds, and adds organic matter as it breaks down.

Start small with one or two practices, and you'll see benefits over time."
12,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What to do if my cows are weak?  ","Namaste! If your cows are looking weak, it's a concern we need to address quickly.

The very first thing you should do is call your local animal doctor (pashu chikitsak) to come and examine them properly. Weakness can be due to not getting enough good quality feed, or perhaps they have worms or another hidden sickness. Make sure they have plenty of clean drinking water and access to good green fodder and dry fodder. A balanced diet, sometimes with a little mineral mixture or concentrate feed as advised, is crucial for their strength. Regular deworming, as recommended by the doctor, is also very important. Please describe all symptoms to the doctor, like if they are eating less or have loose dung. Getting them checked by a professional will help find the exact cause and the right treatment."
13,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the status of milk production in India? ","Namaste! India is currently the largest milk producer in the world, which is a matter of great pride for all of us. Our country's milk output has been consistently increasing year after year. For example, in 2022-23, we produced over 230 million tonnes of milk. This growth is thanks to the hard work of farmers like you, along with improvements in animal breeds, better feed, and healthcare for our livestock. Milk is a very important source of nutrition for families and a key source of income for many small farmers. Dairy cooperatives also play a significant role in collecting and marketing milk, supporting millions. The government continues to support dairy development through various schemes. So, the dairy sector is strong and growing, providing livelihood to many. Keep up the good work, and remember, good management of your animals will help improve their milk yield."
14,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","Namaste! The ""yellow pests"" you're seeing could be a few different insects.

Most commonly, it might be the Yellow Stem Borer, which causes ""deadhearts"" (dried central shoot in young plants) or ""whiteheads"" (empty, whitish panicles) in your rice. You can monitor these borers using pheromone traps. Leafhoppers and planthoppers can also suck sap, leading to yellowing and a condition called ""hopperburn.""

Regularly walk through your fields to spot these pests or their damage early. Encourage natural enemies like spiders and lady beetles by avoiding unnecessary early pesticide sprays. If pest numbers become very high, use a recommended pesticide specifically for the identified pest, carefully following label instructions. Clipping seedling tips before transplanting can sometimes remove stem borer eggs. Good field sanitation after harvest also helps reduce pest carryover. For the best local advice, consult your agricultural extension officer."
15,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","Namaste! There isn't one single 'best' feed, as a balanced diet is most important for healthy goats.
The foundation should be good quality green fodder, like grasses and tree leaves (like Subabul or Gliricidia), which they love to browse.
Include some legume fodders such as Berseem, Lucerne, or cowpea if available, as these are rich in protein.
For growing kids, pregnant or milking goats, a small amount of concentrate feed is beneficial.
This could be a mix of crushed grains (like maize, jowar, or bajra) and oilseed cakes (like groundnut or mustard cake).
You can also feed them dried fodder like good quality hay or straw, especially during dry seasons.
Always try to use locally available and affordable feedstuffs to keep costs down.
Ensure they have access to a mineral lick or a balanced mineral mixture.
And very importantly, always provide plenty of clean, fresh water.
Observe your goats; their health, growth, and milk production will tell you if their diet is good."
16,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","Namaste! Preventing cotton bollworm requires several steps throughout the season.

If possible, plant approved Bt cotton varieties, as they offer good protection against some key bollworms. Sow your crop at the recommended time for your area and keep your fields clean of weeds and old cotton stalks, as these can harbor pests. Install pheromone traps (4-5 per acre) early on to monitor adult moth activity and for mass trapping. Regularly scout your fields, checking squares, flowers, and young bolls for eggs and small larvae. Encourage natural enemies like birds by placing bird perches (10 per acre). If you see young larvae, consider using bio-pesticides like NPV (HaNPV or SlNPV) or neem-based products. Only if pest numbers are very high and crossing economic damage levels, use recommended chemical insecticides carefully, rotating different types. Always consult your local agricultural office for the best advice specific to your region."
17,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","Namaste! The 'best' fertilizer really depends on your soil's health and the specific crop you are planting.
Ideally, a soil test would tell us exactly what your field needs.
However, a good general practice at planting is to use well-rotted Farm Yard Manure (FYM) or compost.
This improves your soil structure and slowly releases nutrients.
If you are using chemical fertilizers, Di-Ammonium Phosphate (DAP) is often good at planting as it's rich in phosphorus, which helps young roots grow strong.
Alternatively, a balanced NPK mixture like 12:32:16 or 10:26:26 can be used, based on local recommendations for your crop.
Make sure to mix any fertilizer into the soil properly, a few inches below or beside the seeds, not directly touching them.
This helps your plants get a good start for healthy growth."
18,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","Namaste! Applying cow dung is excellent for your soil.

For one hectare, a general guideline is to apply 10 to 20 tonnes of well-decomposed farmyard manure (FYM) each year. However, the exact amount depends on your soil's current health and the specific crop you are growing. Always use dung that is well-rotted, at least 3-4 months old, as fresh dung can harm plants. Spread it evenly and mix it into the topsoil about 2-3 weeks before planting your crop. If your soil is very poor or sandy, you might use closer to 20 tonnes. Observing your crop response will help you adjust amounts in future seasons. A soil test, if you can get one, will give the most precise advice for your field. This regular application will greatly improve your soil fertility and structure over time."
19,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","Namaste! White mold on your mushrooms can be a problem, but we can manage it.

First, carefully remove and destroy any mushrooms showing white mold; do not compost them near your growing area. This mold often grows when it's too humid and there isn't enough fresh air. Try to increase ventilation by opening windows or using a small fan, but avoid direct drafts on the mushrooms. Reduce watering slightly if your growing medium seems too wet, as excess moisture encourages mold. Ensure your growing room and any tools you use are kept very clean to prevent spread. For future crops, make sure your substrate is properly prepared to kill competing molds. If the problem is severe, a light misting with a baking soda solution (1 teaspoon per litre of water) can sometimes help, but test on a small area first. Keeping good air circulation and hygiene are your best defenses."
20,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","Namaste! There are many onion varieties, but we mainly see three main types of *bulb* onions: red, white, and yellow (or brown).

Red onions are very popular in India; they are often milder and great for salads and raw use due to their attractive colour. White onions can also be mild and are good for cooking in various dishes. Yellow onions generally have a stronger flavour, store very well, and are excellent for cooking down.

Beyond these, we also have green onions or spring onions, which are harvested young for their tender leaves and small bulbs, adding fresh flavour.

All onions add wonderful taste to our food and provide good vitamins, which can help keep us healthy. Different types suit different cooking methods and market demands, so choose what grows well and sells well in your area. Some varieties also store longer than others, which is a benefit if you plan to sell them later."
21,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","Namaste! The amount of feed your cow needs depends mainly on her body weight and how much milk she is giving.

Generally, provide plenty of good quality green fodder, say 15-25 kg daily if available. Also, give about 4-6 kg of dry fodder like paddy straw or wheat bhusa for good digestion. For milk production, give about 1 kg of balanced concentrate feed (like pashu aahaar) for every 2 to 2.5 litres of milk. In addition, she needs an extra 1 to 1.5 kg of this concentrate feed daily just for her body maintenance. So, a cow giving 10 litres of milk would need about 4-5 kg concentrate for milk plus 1-1.5 kg for maintenance. Always ensure fresh, clean drinking water is available at all times. Observe your cow’s health, dung consistency, and milk yield, and adjust the feed slightly if needed. Dividing the concentrate feed into two meals is better than one large meal."
22,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","Namaste! The amount of feed your cow needs depends on its size, age, and whether it's giving milk or is pregnant.
As a general guide, an adult cow needs about 2 to 2.5 kilograms of dry matter (sukha padarth) for every 100 kilograms of its body weight each day.
So, for a typical village cow weighing around 250-300 kg, this means about 5 to 7.5 kg of dry matter daily.
This dry matter comes from a mix of green fodder (hara chara), dry fodder (sukha chara), and sometimes concentrate feed (pashu aahar).
For example, you could provide 15-20 kg of fresh green fodder and 4-5 kg of dry fodder like paddy straw or wheat bhusa.
If your cow is giving milk, it will need an additional 1 kg of good quality concentrate feed for every 2 to 2.5 litres of milk it produces.
Pregnant cows in their last two months also need extra concentrate, about 1-2 kg daily.
Always ensure your cow has access to plenty of clean drinking water.
Observe your cow; if it's healthy and maintaining good condition, its needs are likely being met.
You can adjust these amounts slightly based on the quality of your fodder and your cow's health."
23,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","Namaste! For your pregnant cow, good nutrition is very important, especially in the last 2-3 months when the calf grows a lot.

Make sure she gets plenty of good quality green fodder like berseem, lucerne, or Napier grass. You should also provide dry fodder like paddy straw or wheat straw. In the last three months, gradually increase her concentrate feed (like oilseed cakes, bran, and some grain) to about 1-2 kg per day. Always provide a good mineral mixture and common salt. Ensure she has access to clean, fresh water at all times. This good care will help her deliver a healthy calf and give more milk later. Avoid sudden changes in her diet."
24,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","Namaste! Proper water management is crucial for a good rice harvest.

First, puddle your field thoroughly before transplanting; this helps retain water and control weeds. After transplanting, maintain a shallow flood of about 2-5 cm for the first couple of weeks to help your seedlings establish. During the active tillering stage, and especially from panicle initiation to flowering, ensure the soil is always moist, as this is a critical period for yield. You can practice Alternate Wetting and Drying (AWD), where you allow the field to dry for a few days before re-flooding, to save water without reducing yield. However, avoid water stress during the flowering and grain-filling stages. Finally, drain the field completely 10-15 days before harvest to help the grains mature uniformly and make harvesting easier."
25,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","Namaste! Choosing the right bean depends on a few important things for your farm.
First, tell me, are you planting for the Kharif (monsoon) season or the Rabi (winter) season?
For Kharif, popular choices like moong (green gram), urad (black gram), or lobia (cowpea) often do well, especially with rainfed conditions.
If you're planting in Rabi and have some irrigation, rajma (kidney beans) or even gram (chickpea) could be suitable.
Also, consider your soil type and whether you have good water access.
Think about whether you want to grow beans mainly for your family to eat or to sell for income, as this can influence the choice.
It's also very useful to see what types of beans your neighbors are growing successfully in our area.
Local seed suppliers can also tell you about varieties that are proven to perform well right here.
Once we know these details, we can pick the best bean for you!"
26,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","Namaste! To prevent waterlogging in your fields and protect your crops, here are some important precautions:

1.  Ensure your fields have good **surface drainage** by making shallow channels or furrows to lead excess water away.
2.  **Level your land** properly so water doesn't collect in low spots.
3.  Consider planting crops on **raised beds or ridges**, especially if your land is prone to waterlogging.
4.  Regularly add **organic matter** like farmyard manure or compost to improve soil structure and water infiltration.
5.  Avoid **over-irrigation**; only apply water when your crops truly need it.
6.  If you have a hard sub-soil layer (hardpan), occasional **deep ploughing** can help break it and improve downward water movement.
7.  Keep existing **drainage channels clean** and free from weeds or blockages.
8.  Construct and maintain **bunds** properly to manage water flow, ensuring outlets for excess water.

These steps will help keep your soil healthy and prevent crop damage from too much water."
27,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","Namaste Bhai/Behen. Several diseases can trouble your cattle.

A very common one is **Foot and Mouth Disease (FMD)**, or 'khurpaka-muhpaka rog,' which causes sores in the mouth and on the feet, making them lame and stop eating.
Another serious one is **Haemorrhagic Septicaemia (HS)**, or 'galghotu,' which can cause sudden death, especially during the rainy season.
**Black Quarter (BQ)**, or 'langda bukhar,' often affects young, healthy animals, causing lameness and swelling in the muscles.
If you have dairy cows, **Mastitis**, or 'thanela rog,' is an udder infection causing swollen teats and bad milk.
Internal worms and tick-borne fevers also commonly weaken animals and reduce milk or growth.
Many of these, like FMD, HS, and BQ, can be prevented with timely vaccinations.
Keeping your animal sheds clean and observing your animals daily for any changes is very important.
If you see any signs of sickness, please call your local veterinarian immediately for proper diagnosis and treatment."
28,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","Namaste! Protecting your animals from diseases is very important for your livelihood.

First, ensure your animals get all recommended vaccinations from the local veterinarian; this is your best shield. Keep their sheds clean and dry, regularly removing manure to reduce germs. Provide fresh, clean water and good quality feed daily, as strong animals resist illness better. When you get new animals, keep them separate from your existing herd for a few weeks to check for any sickness. If any animal shows signs of illness, isolate it immediately to prevent spread and call the vet. Control ticks, flies, and other pests, as they can carry diseases. Avoid letting your animals graze in areas where sick animals have been. Also, don't share feeding or watering equipment with other farms unless it's thoroughly cleaned. If an animal unfortunately dies from a disease, dispose of the body properly as advised by your vet to prevent further contamination. Following these steps will help keep your animals healthy and productive."
29,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","Namaste! What you're likely seeing and calling ""dandruff"" on your onions is a fungal disease, probably Black Mold, caused by a fungus called *Aspergillus niger*.

This fungus often appears as a black, powdery, soot-like growth between the dry outer scales, especially near the neck, or on bruised areas of the onion bulb. It thrives in warm and humid conditions, both in the field as the onions mature and later during storage. Infection usually happens when the bulbs are bruised during harvesting or if the necks are not dried (cured) properly after you pull them from the soil.

To help prevent this, handle your onions gently when harvesting to avoid any cuts or bruises. Make sure to cure them well – let the necks and outer skins dry thoroughly in a shady, airy place before storing. Store your onions in a cool, dry, and well-ventilated spot. Also, try to remove and dispose of any infected bulbs you find to stop the disease from spreading to healthy ones."
30,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","Namaste! When your animals have parasites, you'll notice several signs.
For internal parasites like worms, look for weight loss, poor growth, and sometimes diarrhea. Their coat might look dull, and they may seem weak or tired. Coughing can also be a sign with some worms.
With external parasites like ticks or lice, you'll see your animals scratching a lot. They might also have hair loss, irritated skin, or you might even see the parasites themselves on their body.
Pale gums or inner eyelids can also mean parasites are present, taking their blood.
If you see these problems, it's best to consult a local animal health worker or veterinarian for proper diagnosis and treatment."
31,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","Namaste! When you see an animal is lame, first try to carefully check its leg and foot. Look for any cuts, swelling, stones stuck in the hoof, or heat in the affected area.

Gently clean the area with clean water, and if you have a mild antiseptic, you can use that too. Make sure the animal has a clean, dry, and comfortable place to rest, away from other animals, to prevent further injury. If the lameness is minor, rest and a clean environment might be enough.

However, if you see a deep wound, a lot of swelling, pus, a bad smell, or if the animal is in a lot of pain and not putting any weight on the leg, it's very important to call your local animal health worker or veterinarian. They can properly diagnose if it's an infection, a sprain, a broken bone, or something like foot rot, and give the correct medicine or treatment. Do not try to give strong medicines yourself without their advice, as it could harm the animal. Early and correct treatment will help your animal recover faster."
32,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","Namaste! To improve your soil using crops, consider a few good practices.

Firstly, planting legumes like moong, chana, or urad dal adds natural nitrogen, making your soil more fertile. Rotating different types of crops each season prevents soil depletion and reduces pests. Growing cover crops like dhaincha or sunnhemp between your main harvests protects the soil from erosion. When you plough these cover crops back into the soil, they add valuable organic matter. Leaving crop residues, like stalks and leaves, on the field after harvest also enriches the soil as they decompose. Some crops with deep roots can help break up compacted soil, improving water intake. These methods help build a healthier, more productive soil for your future harvests."
