question_id,prompt,answer
11,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What to do if my cows are weak?  ","First, check if your cow shows signs of sickness, such as fever, diarrhea, or coughing.  
Observe the feeding habits to ensure they get enough protein, energy, vitamins, and minerals.  
Provide unlimited access to clean water to prevent dehydration.  
Regularly deworm your cows and follow a vaccination schedule to reduce disease risk.  
Keep their living area dry, clean, and well-ventilated to lower stress and infections.  
Separate weak cows from stronger animals to reduce competition for feed and water.  
Offer high-quality forages or feed supplements, like dairy meal or mineral blocks, if needed.  
Monitor body condition and consult a veterinarian if weakness persists or worsens.  
Avoid overcrowding and ensure they have enough rest and space to move around.  
Strong and healthy cows result from good management, balanced nutrition, and prompt attention to any signs of illness.  "
12,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the status of milk production in Kenya?  ","Milk production is a major contributor to Kenya’s agricultural sector, with an estimated 5 billion liters produced yearly. Most of this milk comes from smallholder farmers who keep a few dairy cows or goats. The country is the largest producer of milk in East Africa, partly due to good dairy breeds like Friesian, Ayrshire, and local crosses. However, many farmers face challenges such as high feed costs, disease outbreaks, and limited market access. The government and private sector offer support through extension services, better breeding programs, and improved dairy infrastructure. Milk demand is growing both locally and regionally, creating opportunities for farmers who adopt efficient practices. Quality control and proper hygiene during milking and handling are critical for maintaining good prices. Despite the challenges, the future of dairy farming in Kenya looks promising, especially with better management, feeding, and disease control."
13,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","First, inspect the field regularly to identify signs of yellow insects or damage. Keep the paddy plot weed-free, especially on bunds, because weeds can harbor pest eggs. Ensure proper water management by periodically draining excess water to disrupt the pests’ life cycle. Transplant healthy, certified seeds and choose varieties that are known to resist common pests. Allow natural enemies, such as certain wasps and spiders, to thrive by reducing unnecessary pesticide use. If pests exceed economic thresholds, use recommended insecticides from reliable suppliers following the label instructions. Rotate your rice crop with other crops like legumes or vegetables to break the pests’ cycle and improve soil health. Finally, after harvest, destroy or compost leftover rice straw to eliminate pest hiding places."
14,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","Goats do best on a balanced diet combining quality forages (like Napier grass, Brachiaria, or lucerne) with protein-rich fodder trees (like Calliandra or Leucaena). Allow them to browse shrubs and leaves, because goats love variety and this helps them get essential nutrients. If possible, supplement with a small amount of concentrate feed made from grains, cottonseed cake, or sunflower cake. Always provide a mineral lick or salt block for extra vitamins and minerals. Clean, fresh water should be available at all times. Overfeeding concentrated feeds or leaving goats without roughage can lead to digestive problems. Feed your goats according to their age, size, and milk production needs. By following these practices, your goats will remain healthy and productive."
15,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","Use bollworm-tolerant or early-maturing cotton varieties to reduce the chance of severe infestations. Practice crop rotation with legumes or cereals to break the pest’s life cycle. Scout your field every week, and look for small, round holes in young bolls or leaves. Remove and destroy any infested bolls or fallen debris to get rid of eggs and larvae. Encourage natural enemies such as parasitic wasps by avoiding broad-spectrum pesticides if possible. Use recommended insecticides only when necessary, following label instructions to target the most vulnerable pest stages. Ensure you spray during cooler parts of the day to minimize harm to beneficial insects. Finally, promptly destroy stalks and crop residues after harvest to prevent bollworms from surviving in the field."
16,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","The best fertilizer at planting depends on your soil’s needs, which you can determine through a soil test. Generally, when planting cereals like maize, a fertilizer high in phosphorus, such as DAP (18:46:0) or NPK formulas like 23:23:0, helps promote strong root development. For beans or other legumes, you can use fertilizers with lower nitrogen content, such as TSP (Triple Super Phosphate). If your soil is low in organic matter, apply well-rotted manure before planting to improve soil structure and fertility. Avoid overusing any fertilizer, as this can lead to costly waste and possible soil damage. Mixing organic manure with the recommended chemical fertilizer often gives better results. Always read and follow the instructions on the fertilizer package. Observe your plants for signs of nutrient deficiency, such as yellowing leaves, which might indicate you need a different fertilizer blend."
17,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","For most crops, applying around 5 to 10 tons of well-decomposed cow dung per hectare is recommended.  
This ensures enough nitrogen, phosphorus, and organic matter for healthy plant growth.  
Always make sure the dung is well-composted or dried to kill weed seeds and reduce disease risk.  
Broadcast the manure evenly over the entire field.  
Incorporate it into the top 15–20 cm of soil, ideally during land preparation.  
If your soil is very poor, you can apply up to 15 tons per hectare.  
Avoid applying too much because it can lead to nutrient imbalance and harm your crops.  
It’s best to apply the dung a few weeks before planting to allow gradual nutrient release.  
Regular soil testing can help you decide the exact manure rate needed.  
Finally, keep records of your manure applications to track changes in soil fertility.  "
18,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","White mold on mushrooms often appears when conditions are too humid or hygiene is poor.  
Remove any affected mushrooms and properly discard them away from the growing area.  
Improve ventilation in your growing space to reduce excess moisture.  
Avoid water droplets on mushroom caps by applying water on the floor or around the substrate instead of directly on the mushrooms.  
Use clean tools and ensure your substrate is pasteurized or sterilized before starting.  
If mold reappears, consider applying a recommended biofungicide or a mild fungicide registered for mushroom production.  
Make sure you follow the label’s instructions when using any chemical control.  
After harvesting, thoroughly clean and disinfect the growing area to prevent future mold attacks.  "
19,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","There are many onion varieties, but the main types commonly grown are red onions, white onions, and yellow onions.  
Red onions have a sweeter taste and are popular in salads and raw dishes.  
White onions are pungent, cook faster, and are often used in sauces and stews.  
Yellow onions have a balanced flavor and usually store well for a longer time.  
Spring onions (green onions) are prized for their mild flavor and tender leaves.  
All onion types add strong flavor and contain beneficial vitamins and antioxidants.  
They help boost immunity and promote good heart health.  
Red onions often fetch higher prices in the market, especially if cured properly.  
Choose the type that suits your local market demand, climate, and cooking preferences."
20,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","Generally, a lactating dairy cow should consume about 2.5% to 3.5% of its body weight as dry matter daily.  
For example, a 400 kg cow might need around 10 to 14 kilograms of dry feed per day.  
High-quality forage, such as Napier grass, forms the bulk of the diet.  
Additionally, provide dairy meal concentrate at about 1 kg for every 2–3 liters of milk produced daily.  
Clean water and dairy mineral supplements are critical to support good digestion and milk production.  
Monitor the cow’s body condition to ensure it is neither too thin nor overweight.  
If milk production drops or the cow loses weight, slightly increase the concentrate portion.  
Avoid overfeeding to prevent waste and health problems.  
Check feed intake, milk yield, and the cow’s overall health regularly to make timely adjustments.  "
21,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","A mature indigenous cow usually needs feed amounting to about 2.5–3% of its body weight in dry matter each day. For a 400 kg cow, that is roughly 10–12 kilograms of dry matter daily. This dry matter can come from fresh grass, hay, silage, and concentrates. High-quality fodder like Napier grass or Brachiaria can make up most of the ration. Make sure you include a small portion of protein sources like dairy meal for milk-producing cows. Provide clean water at all times so the cow can digest its feed properly. When the cow is pregnant or producing a lot of milk, it will need additional energy and protein. Monitor the cow’s body condition to see if it needs more or less feed. Test your forage for quality if possible to ensure it meets the cow’s nutritional needs."
22,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","Feed your pregnant cow a balanced diet consisting of high-quality fodder such as Napier grass and legume fodder like lucerne or calliandra.  
Include a concentrate mix with sufficient protein and energy, especially in the last 2–3 months of pregnancy.  
Always provide a mineral supplement or salt lick to supply essential minerals like calcium and phosphorus.  
Ensure clean, fresh water is available at all times, as pregnant cows need plenty of fluids.  
Avoid moldy or spoiled feeds that can harm the cow or the calf.  
Offer small portions frequently to prevent digestive problems and maintain a healthy rumen.  
Watch the cow’s body condition and adjust rations so she doesn’t become too thin or too fat.  
Consult your local extension officer for additional advice on feed formulations suitable for your region."
23,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","1. Make sure your field is well-leveled to allow even water distribution and prevent waterlogging.  
2. Build and maintain strong bunds (raised edges around the field) to hold water in and reduce losses.  
3. After transplanting, maintain a shallow water level (2–5 cm) so that seedlings can establish strong roots.  
4. As plants grow, you can gradually increase water depth to about 5–10 cm in the field.  
5. Practice alternate wetting and drying, where you allow the water to drain until the soil surface is cracked before reflooding.  
6. This method helps control weeds, reduce water use, and improve root growth.  
7. Keep an eye on the crop and soil moisture to avoid stress from too much or too little water.  
8. Midway through the growth cycle, a short “dry spell” can help strengthen roots but should be carefully monitored.  
9. Drain the field about 1–2 weeks before harvesting to allow the grains to mature and ensure easier harvesting.  "
24,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","Rosecoco beans (also known as GLP-2) are popular for their good yield, market appeal, and taste. Wairimu beans are a reliable option if you want a drought-tolerant variety. If faster maturity is your priority, consider improved varieties such as KAT B1 or KAT X56, which mature in about 60 to 70 days. Always purchase certified seeds from reputable agro-dealers to ensure good germination and disease resistance. These beans do best in well-drained, fertile soils, preferably with a pH of 5.5 to 6.5. Make sure you practice crop rotation with cereals to reduce pest and disease pressure. Use recommended spacing of about 50 cm between rows and 10 cm between plants for bush beans, or provide stakes for climbing types. Timely planting and proper management will help you achieve a profitable harvest."
25,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","First, ensure fields have good drainage by digging channels or trenches that allow excess water to flow away.  
Second, raise your planting beds or ridges so water doesn’t pool around the crop roots.  
Third, add organic matter such as compost or well-rotted manure to improve soil structure and help water move through the soil.  
Fourth, avoid over-irrigation by using the right amount of water for your crops and soil type.  
Fifth, rotate your crops and avoid planting the same crop repeatedly in one area to reduce compaction and maintain healthy soil.  
Sixth, remove any weeds or obstacles that block water flow from your fields.  
Finally, monitor weather forecasts and plan planting or irrigation schedules to avoid heavy rainfall periods.  "
26,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","Common diseases include East Coast fever (ECF), which is spread by ticks and can be fatal if not treated quickly. Foot-and-mouth disease (FMD) causes blisters in the mouth and feet, leading to lameness and poor weight gain. Lumpy skin disease (LSD) creates nodules on the skin and can reduce milk production. Rift Valley fever (RVF) can cause fever, abortions, and sudden death. Mastitis affects the udder and reduces milk quality and quantity. Blackleg (also called black quarter) causes swelling in the muscles and can lead to rapid death if untreated. Pneumonia, especially in calves, is often seen as breathing difficulties and nasal discharge. Regular vaccination, tick control, and good hygiene practices can help prevent most of these diseases."
27,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","Vaccination is the first and most important step to protect your animals from infectious diseases.  
Ensure that you follow the recommended vaccination schedule for each species.  
Maintain clean and dry housing for your animals to reduce the risk of disease spread.  
Quarantine new or sick animals for at least two weeks before mixing them with the rest of the herd.  
Provide balanced nutrition to help strengthen your animals’ immunity.  
Keep your animals free from external and internal parasites by regularly deworming and controlling ticks.  
Avoid overcrowding—ensure enough space for all animals to move comfortably.  
Monitor your animals daily for any signs of sickness and call a veterinarian if something seems wrong.  
Properly dispose of dead animals and any contaminated bedding to prevent spreading diseases.  
Keep detailed records of vaccines, treatments, and herd health so you can track and manage problems promptly.  "
28,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","“Dandruff” in onions is usually caused by a fungal disease called white rot (Sclerotium cepivorum).  
It appears as a white, cottony growth around the roots and base of the bulb, looking like flakes.  
Cool, moist soil conditions favor the fungus, and it can persist in the soil for many years.  
Infected onions often have yellowing leaves and weak growth.  
To manage it, avoid planting onions in the same field for at least four years.  
Use certified disease-free seeds or sets, and destroy any infected plants immediately.  
Good drainage and proper weed control also help reduce disease spread.  "
29,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","Animals with internal parasites (such as worms) often show signs like weight loss, poor growth, weakness, and a pot-bellied appearance.  
They may also have diarrhea or loose stools and a dull coat.  
With external parasites like ticks and lice, you might notice itching, hair loss, or skin lesions where the parasites attach.  
Heavy tick infestations can lead to anemia and weakness, and in severe cases, pale gums.  
Coughing and difficulty breathing may appear if parasites are present in the lungs.  
In some animals, you might see swelling under the jaw (“bottle jaw”) due to fluid build-up from parasitic infection.  
A sudden drop in milk production in dairy animals can also be a sign of parasitic disease.  
If you suspect parasites, always consult a veterinarian for proper diagnosis and treatment.  "
30,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","First, carefully inspect the animal’s feet and legs to see if there is any swelling, injury, or foul smell. If you observe a wound or crack, clean it gently with clean water and an antiseptic solution. Trim any overgrown hooves so that the animal stands properly on a flat hoof surface. Keep the area around the animal clean and dry to reduce further infections. Provide soft bedding and reduce the animal’s movement until it recovers. If you notice signs of foot rot, such as a bad smell or moist decay between the toes, use footbaths containing recommended disinfectants. In more serious cases, consult a veterinarian who may prescribe antibiotics or anti-inflammatory medication. Make sure the animal receives proper nutrition, including minerals and vitamins. Monitor the healing process daily and record any changes. If the condition does not improve, call a veterinary officer immediately."
31,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","Rotate your main crops with nitrogen-fixing legumes such as beans or groundnuts.  
Legumes help add nitrogen to the soil, reducing the need for chemical fertilizers.  
Grow cover crops like mucuna or sunn hemp to protect the soil from erosion and suppress weeds.  
Intercrop different plant types to maintain a balanced supply of nutrients and limit pests.  
Leave or incorporate crop residues into your fields to improve soil organic matter.  
Reduce excessive tillage to protect beneficial organisms and maintain soil structure.  
Use compost or well-rotted manure as an affordable source of nutrients and to improve soil fertility.  
Rely on regular soil tests to guide your fertilizer needs.  "
32,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some organic methods of controlling pests and diseases in bean crops?","1. Rotate beans with other crops, such as maize or sorghum, to disrupt pest life cycles and reduce disease buildup.  
2. Use certified disease-free or resistant seed varieties to prevent introducing pathogens into the field.  
3. Keep your field weed-free and remove any infested or diseased plants immediately to slow pest and disease spread.  
4. Apply well-rotted compost or farmyard manure to improve soil health and strengthen plant resistance to infections.  
5. Plant herbs like basil or marigold nearby to repel common bean pests like aphids.  
6. Make and apply botanical sprays from neem or chili to control insects organically.  
7. Practice proper spacing of bean plants to improve air circulation and reduce fungal diseases.  
8. After harvesting, destroy or compost all plant residues to remove any remaining pests and pathogens.  "
33,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the diseases that occur in rice crops?  ","Common diseases in rice include Rice Blast, caused by a fungus that creates diamond-shaped lesions on leaves. Bacterial Leaf Blight causes yellowish or white stripes on leaves, leading to leaf curling and drying. Sheath Blight appears as oval or elongated lesions on leaf sheaths, especially in humid conditions. Brown Spot often develops in poorly nourished soils and is identified by small, circular brown lesions on leaves and grains. Rice Yellow Mottle Virus causes yellow and orange streaks on leaves, stunting the rice plants. Stem Rot usually shows blackened areas at the base of the stems and can weaken plants. False Smut produces greenish-yellow balls on grain heads, reducing grain quality and yield. Regular field inspection, proper fertilizer use, and good water management can help reduce the impact of these diseases."
34,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: There is a lot of grass in the paddy, what are potential solutions?","First, level the field properly before planting to reduce grass growth. Secondly, maintain the correct water level in the paddy to drown emerging weeds. If practical, do a thorough manual weeding or use a hand-held weeder when the grass is still young. You can also consider applying a recommended selective herbicide at the early growth stage, following label instructions carefully. Another option is to rotate rice with other crops in the off-season to break the life cycle of the grass. Remember to remove any visible clumps of grass before they set seeds. Regularly check your field for new weed growth and remove them promptly. This combined approach helps keep your paddy clean and healthy."
