question_id,prompt,answer
11,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some regenerative farming strategies I can try?","Here are 5 key regenerative strategies suitable for smallholder farms in India, focusing on soil health and resource efficiency:

1.  **Cover Cropping:** Plant quick-growing legumes like moong (green gram) or cowpea between main crops; they add nitrogen, suppress weeds, and protect soil.
2.  **Mulching:** Cover soil with crop residues (paddy straw, sugarcane trash) or organic matter; this conserves water, reduces soil temperature, and feeds soil microbes.
3.  **Minimize Tillage:** Reduce ploughing frequency and depth; this preserves soil structure, saves water, and protects beneficial organisms.
4.  **Compost Application:** Regularly add well-decomposed compost from farm waste (dung, crop residues) to build soil organic matter and fertility naturally.
5.  **Diversify Crops & Integrate Trees:** Rotate different crop families (e.g., cereals with pulses/vegetables) and plant native fruit/fodder trees (like moringa or neem) on bunds for better soil stability and biodiversity.

Start with one or two practices that fit your resources and land; they work together to improve soil health, reduce costs, and boost resilience over time."
12,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What to do if my cows are weak?  ","Here are key steps to address weak cows:

1.  **Check feed quantity and quality:** Ensure cows eat enough *good* green fodder (like Napier grass, legumes) plus 1-2 kg daily of balanced concentrate (grains + oil cakes + minerals).
2.  **Provide clean water:** Give unlimited access to fresh, clean water daily – dehydration causes weakness fast.
3.  **Deworm immediately:** Internal parasites (worms) steal nutrients; use a broad-spectrum dewormer (like Albendazole) as advised by your veterinarian.
4.  **Control external parasites:** Treat ticks and lice with approved sprays/pour-ons; they drain blood and cause anemia.
5.  **Rule out disease:** Weakness can signal illness (e.g., tick fever, mastitis). **Call your veterinarian promptly** for diagnosis and treatment.
6.  **Check teeth (older cows):** Worn teeth hinder eating; your vet can assess this.
7.  **Ensure mineral access:** Provide a mineral mixture lick block daily – deficiencies cause weakness.
8.  **Vaccinate:** Prevent common diseases through timely vaccinations as per your vet's schedule.
9.  **Separate weak cows:** Give them extra feed and quieter space if bullied by the herd.
**Act quickly:** Weakness worsens rapidly; consult your veterinarian without delay for specific advice and treatment."
13,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the status of milk production in India? ","India is the world's **largest milk producer**, producing over **230 million metric tonnes** annually (2022-23 data). This milk primarily comes from **millions of smallholder farmers** like you, who own most of the country's cattle and buffaloes. Milk production has shown **steady growth**, increasing by about **6% per year** recently. **Buffaloes contribute significantly** to both total volume and the higher fat content preferred for products like ghee and paneer. While production is huge, **average milk yield per animal remains lower** than global standards due to factors like breed, feed quality, and management practices. This means there is **significant room for improvement** through better animal care and feeding. Dairy provides **crucial daily income** and nutritional security for rural families across India. The sector continues to be a vital part of our agriculture."
14,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","Here's how to control yellow pests (likely stem borers or leafhoppers) in your paddy:

1.  **Identify correctly:** Yellowing can mean stem borer larvae (causing ""dead hearts"" - dry central shoots) or leafhoppers (yellowing leaves, hopper burn). Check for larvae inside stems or tiny hopping insects.
2.  **Remove stubble:** After harvest, deeply plough or remove and destroy old rice stubble to kill hiding pests and eggs.
3.  **Manage water:** Keep fields well-drained early on, then maintain 5-10 cm water level; avoid deep flooding which helps borers.
4.  **Plant early & densely:** Sow early in the season and maintain recommended plant density to reduce vulnerability.
5.  **Use resistant varieties:** Ask your local Krishi Vigyan Kendra (KVK) for pest-resistant rice varieties suited to your area.
6.  **Conserve natural enemies:** Avoid broad-spectrum sprays; spiders, wasps, and dragonflies eat these pests.
7.  **Neem seed kernel extract (NSKE):** Spray NSKE (5%) early in infestation (especially for leafhoppers/young borers).
8.  **Targeted insecticides (Last Resort):** If damage is severe (e.g., >5% dead hearts), use specific insecticides like:
    *   **Stem Borer:** Chlorantraniliprole or Flubendiamide sprays during early larval stages.
    *   **Leafhopper:** Buprofezin or Dinotefuran sprays when hoppers first appear.
9.  **Follow label:** Always use recommended dose and wear protective gear when spraying.
10. **Scout fields weekly:** Check for pests early to act before they cause major damage."
15,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","The best goat feed uses free grazing on diverse grasses, shrubs, and tree leaves as the main diet. Supplement this daily with **1-1.5 kg per goat** of:
1.  **Dry Fodder:** Paddy/wheat straw, maize stover (chopped).
2.  **Green Fodder:** Napier grass, cowpea, lucerne, tree leaves (Glyricidia, Subabul, Moringa).
3.  **Concentrate Mix (200-300g):** Mix 50% crushed maize/jowar, 25% de-oiled cake (groundnut/mustard/cottonseed), 23% wheat bran, 1.5% mineral mixture, 0.5% salt.

**Key Points:**
*   Always provide **clean water** and a **mineral salt lick**.
*   Avoid **sudden diet changes** and **moldy feed**.
*   **Legume leaves** and **oilcakes** provide vital protein.
*   Adjust amounts based on the goat's age, health, and purpose (milk/kid growth)."
16,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","Here's how to prevent cotton bollworm damage effectively:

1.  **Use Trichogramma Wasps:** Release these tiny parasitic wasps (4-5 cards/acre weekly from flowering) to kill bollworm eggs; obtain cards from local agricultural centers.
2.  **Spray HaNPV:** Apply Helicoverpa armigera Nuclear Polyhedrosis Virus (HaNPV, 250-500 LE/acre) mixed with jaggery when young larvae appear; it kills them safely.
3.  **Plant Trap Crops:** Sow marigold, okra, or pigeon pea around the field border to attract bollworms away from cotton, then destroy these plants.
4.  **Practice Field Sanitation:** Remove and destroy crop residues, fallen squares, and bolls after harvest to eliminate overwintering pupae.
5.  **Monitor with Pheromone Traps:** Hang traps (3-4/acre) to track adult moth activity and time sprays accurately.
6.  **Rotate Insecticides:** If spraying chemicals becomes necessary (only after scouting shows 5% damaged fruiting bodies), strictly rotate groups (e.g., Pyrethroids, Spinosyns, Oxadiazines) to prevent resistance.
7.  **Avoid Broad-spectrum Insecticides:** These kill beneficial predators like ladybugs and spiders that naturally control bollworms. Use targeted sprays only when essential.

Focus on biological and cultural methods first, use chemicals wisely as a last resort based on monitoring."
17,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","There is no single ""best"" fertilizer for planting – the right choice depends on your soil and the crop. **Get your soil tested first** to know exactly which nutrients are lacking. For most planting situations:

1.  **Organic Manure (FYM/Compost):** Always excellent at planting time. Apply 5-10 tonnes per acre. It improves soil structure, holds water, and releases nutrients slowly.
2.  **Balanced NPK Fertilizer:** Based on your soil test and crop recommendation, a starter dose of a balanced fertilizer like 10:26:26 NPK or DAP (18:46:0) is common for many field crops during planting/basally. DAP provides quick phosphorus for root growth.
3.  **Combine Both:** Using well-decomposed manure *along with* a smaller amount of the recommended chemical fertilizer at planting gives the best results – nutrients now and healthier soil later. **Never apply fertilizer directly touching seeds** – keep it 2-3 inches away to prevent burning."
18,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","Apply **10-15 tonnes of well-decomposed cow dung compost per hectare** before planting. This equals roughly 1-1.5 tonnes per acre. 

Key points:
1.  **Use only fully composted dung** (dark, crumbly, earthy smell). Raw dung harms plants and seeds.
2.  **Spread evenly** across the field and mix into the top 15 cm soil during land preparation.
3.  **Adjust based on crop:** Heavy feeders like vegetables may need 15 tonnes/ha, pulses may need less (8-10 tonnes/ha).
4.  **Combine with other fertilizers:** Cow dung provides organic matter but lacks sufficient N-P-K for high yields. Supplement with recommended chemical fertilizers based on soil tests.
5.  **Poor quality dung?** If dung is sandy or from poorly fed cattle, increase quantity slightly or use vermicompost.

Always prioritize composting for best results and nutrient availability."
19,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","Here are key steps to manage white mold on mushrooms:

1.  **Act Immediately:** Remove any mushrooms or substrate patches showing white mold to prevent spread.
2.  **Increase Airflow:** Mushrooms need fresh air; improve ventilation significantly around your growing area to reduce humidity where mold thrives.
3.  **Reduce Humidity:** Lower the relative humidity slightly (aim for 85-90% for common button/oyster mushrooms) by increasing air exchange.
4.  **Clean Surfaces:** Wipe down trays, shelves, or bags near the mold with a **3% hydrogen peroxide solution** or a **2-3% salt water solution**.
5.  **Check Watering:** Avoid over-watering and ensure water doesn't pool on mushrooms or the substrate surface.
6.  **Ensure Proper Spacing:** Don't overcrowd mushroom bags or trays; allow space for air circulation.
7.  **Sanitize Tools:** Always clean knives or tools used on infected areas with disinfectant (like diluted bleach or alcohol) before reuse.
8.  **Sterilize Substrate:** For next batches, ensure your growing substrate (straw, compost, etc.) is properly sterilized or pasteurized to kill mold spores.
9.  **Maintain Hygiene:** Keep the growing area very clean; reduce dust and organic debris that harbor mold.
10. **Avoid Reusing Infected Material:** Discard heavily contaminated substrate safely away from your growing area; do not compost it nearby."
20,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","There are three main types of onions grown: **red, yellow (brown), and white**.

1.  **Red Onions:** Have deep purple-red skin and flesh. They are strongly pungent, have good storage life, and are popular for fresh eating, salads, and pickling in India due to their color and flavor.
2.  **Yellow/Brown Onions:** These are the most common type. They have golden-brown skin and white flesh. They offer a strong flavor when raw that mellows when cooked, store very well, and are versatile for cooking, curries, and processing.
3.  **White Onions:** Have white skin and flesh. They are milder and sweeter than yellow or red onions, with a crisp texture. They are often preferred for Mexican cuisine, fresh salsas, and in areas preferring less pungency, but they generally don't store as long as yellow or red.

**Key benefits** across types include being rich in vitamins (like C and B6), antioxidants, and adding essential flavor to countless dishes. Choosing the right type depends on your local market demand, soil, climate, and desired storage length."
21,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","Here's how to feed your milk cows properly:

1.  **It depends mainly on the cow's weight, milk yield, and pregnancy stage.**  
2.  **Start with dry matter:** Feed **2-3% of the cow's body weight daily** in dry matter (DM). For a 400 kg cow, that's 8-12 kg DM.  
3.  **Roughage is essential:** At least **60% of the total dry matter should be good quality roughage** like green grass, legume hay (e.g., Lucerne), or good quality straw.  
4.  **Adjust concentrates for milk:** Give **400-500 grams of concentrate mixture per liter of milk** the cow produces daily.  
5.  **High yielders need more:** A cow giving 15 liters needs roughly 6-7.5 kg concentrates *plus* her roughage.  
6.  **Measure roughage practically:** A standard 15-liter bucket holds about 4-5 kg of chopped green fodder.  
7.  **Measure concentrates:** Use a standard ""dona"" (bowl) you know holds, say, 500 grams.  
8.  **Always provide clean, fresh water freely** – a milking cow drinks 60-100+ liters daily.  
9.  **Observe your cow:** If she cleans her feed trough, she might need more; if she leaves feed, slightly reduce amounts.  
10. **Consult your local veterinarian or extension officer** for a precise ration based on *your* cow and available local feeds."
22,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","For a typical adult rural cow (about 300 kg body weight), here's what she needs daily:

1.  **Total Dry Matter:** She needs 7-8 kg of dry feed material total.
2.  **Main Feed (Roughage - 60-70%):** Provide 4-5 kg dry matter from good quality **green grass** (like Napier, Para, or local varieties) or **dry fodder** (straw - rice/wheat, hay). Fresh grass amounts to roughly 20-25 kg daily.
3.  **Supplementary Feed (Concentrates - 30-40%):** Provide 2-3 kg dry matter (about 2.5-3.5 kg as fed) of concentrate mixture. This can be:
    *   Homemade mix (e.g., 1 part chuni/chokar, 1 part grain bran, 1 part oilcake like groundnut/mustard).
    *   Readymade cattle feed pellets.
4.  **Adjust for Milk:** Increase concentrates by 0.5 kg for every 2-3 litres of milk produced beyond maintenance.
5.  **Water:** Provide **40-50 litres** of clean, fresh water daily – it's crucial!
6.  **Salt & Minerals:** Always provide a mineral mixture lick block.

**Avoid overfeeding concentrates.** Base amounts on her weight, milk yield, and available fodder. Use good quality roughage first."
23,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","Here's what to feed your pregnant cow for a healthy calf and good milk later:

1.  **Main Base:** Provide **plenty of good quality green fodder** (like Napier grass, maize, sorghum) or **dry fodder** (wheat straw, paddy straw - preferably treated with urea/molasses to improve quality).
2.  **Essential Concentrate:** Give **2-3 kg of concentrate mixture daily**, especially in the last 3 months. Use a mix like:
    *   **Wheat bran or broken maize (40-50%)** for energy.
    *   **Oil cake like mustard, groundnut, or cottonseed (30-35%)** for protein.
    *   **Mineral mixture (2%)** and **common salt (1%)** – this is crucial.
3.  **Clean Water:** Ensure **fresh, clean water is always available** – she will drink much more.
4.  **Important:** **Increase feed gradually** in the last trimester (final 3 months) as the calf grows fast. **Avoid sudden diet changes**.
5.  **Do NOT Feed:** Moldy fodder, toxic plants (like Lantana), or only very poor-quality straw. **Ensure minerals are always available.**"
24,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","Here's how to manage water wisely for rice:

1.  **Adopt Alternate Wetting and Drying (AWD):** Allow the field water to drop to 15 cm *below* the soil surface before re-flooding to 2-5 cm depth. This saves 20-30% water without yield loss. Install a simple perforated tube to monitor water depth easily.
2.  **Practice SRI Spacing:** Plant single, young (8-12 day) seedlings wider apart (25x25 cm) in a grid. This encourages stronger roots needing less water than dense clumps.
3.  **Ensure Level Fields:** Precise land leveling ensures even water distribution and prevents water-logged or dry spots, saving water.
4.  **Maintain Critical Flooding:** Keep fields continuously flooded (2-5 cm) during the critical periods: **Transplanting to root establishment (7-10 days)**, **Active Tillering**, and **Flowering to grain filling**.
5.  **Control Weeds:** Use mechanical weeders (e.g., cono-weeder) during dry phases of AWD to manage weeds effectively without relying solely on flooding.
6.  **Add Organic Matter:** Incorporate compost or farmyard manure to improve soil structure and water-holding capacity.
7.  **Drain Fields:** Drain the field completely 1-2 weeks before harvest for even ripening and easier harvesting."
25,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","For the best bean choice, consider these factors:  
1. **Climate/Season**: For rainy season (kharif), plant **cowpea (lobia/chawli)** or **yardlong bean (bodi)** - they tolerate heavy rain. For winter (rabi), choose **broad beans (fava/bakla)**.  
2. **Space**: Use **bush beans (sem phali)** for small plots; they mature fast (50-60 days). Use **pole beans (alachi sem)** if you have trellises - they yield longer but need support.  
3. **Water**: In dry areas, **cowpea** handles drought best.  
4. **Purpose**: For daily *sabzi*, **French beans (sem)** are tender. For *dal* or dry seeds, **cowpea** or **broad beans** store well.  

**Ask locally**: Visit your Krishi Vigyan Kendra (KVK) to confirm which varieties resist local pests/diseases. Monsoon-dependent? Stick with **cowpea**."
