question_id,prompt,answer
11,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What to do if my cows are weak?  ","Thank you for asking about your weak cows. First, observe your cows carefully for specific symptoms like reduced appetite, diarrhea, coughing, or fever, as these can help identify the cause. Make sure your cows have constant access to clean, fresh water and enough quality feed, including both dry hay and green fodder. Check if your cows are receiving adequate minerals and salt, as mineral deficiency is a common cause of weakness. Ensure proper deworming every 3-4 months, as internal parasites can make cows weak. If your cows are weak after calving, provide extra nutrition and consider calcium supplementation. Keep your cow shed clean and dry to prevent diseases. If weakness persists for more than 2-3 days or is accompanied by severe symptoms, please contact your local veterinary officer immediately. Remember to keep records of vaccinations and regular health checks to prevent future problems."
12,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the status of milk production in Kenya?  ","Kenya is one of the largest milk producers in Africa, with most milk coming from smallholder dairy farmers who own 1-3 cows. Our country produces about 5 billion liters of milk annually, but production varies throughout the year depending on rainfall and feed availability. Most dairy farming happens in the highlands where we have good climate for dairy cows, especially in Rift Valley, Central and Eastern regions. While most farmers keep Holstein Friesian, Ayrshire, Jersey, and Guernsey breeds, the average milk production per cow is still quite low at 5-8 liters per day compared to the potential of 15-20 liters. The main challenges facing our dairy farmers include poor animal feeding, diseases, limited access to artificial insemination services, and difficulties accessing good markets. About 80% of our milk is sold through informal channels like hawkers and direct to consumers, while only 20% goes to processors like KCC and Brookside. There is still great potential to increase milk production through better feeding, breeding and animal health management."
13,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","Thank you for your question about yellow pests in your paddy field. I assume you are referring to yellow stem borers, which are common rice pests in Kenya. You can identify them by dead yellow-white shoots (called deadhearts) in young plants or white empty panicles (called whiteheads) near harvest. To control stem borers, first remove and destroy all rice stubble and ratoons after harvest to eliminate their breeding sites. Plant your rice early in the season when pest populations are still low. Use resistant rice varieties if available in your area. Apply neem-based pesticides or recommended insecticides like Duduthrin when you spot early signs of infestation. Keep the field clean of weeds as they can host stem borers. Monitor your field regularly by walking through it once a week to catch problems early. If more than 5% of your plants show damage, contact your local agricultural extension officer for specific pesticide recommendations."
14,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","The best feed for goats is a combination of good quality forage (grass, legumes, or browse) and supplementary feeds depending on their purpose and stage of production. For basic maintenance, goats need access to clean pasture or cut fodder like Napier grass, Calliandra, or Leucaena, which should make up about 70% of their diet. Supplement this with a protein source like dairy meal, cotton seed cake, or sunflower cake (about 250-500g per day for adult goats), especially for pregnant, lactating, or meat goats. Always provide clean, fresh water and mineral blocks for essential nutrients. Gradually introduce new feeds to avoid digestive problems and never feed moldy or spoiled materials. For dairy goats, increase the protein supplement during lactation to support milk production. You can also feed farm by-products like maize bran, sweet potato vines, or banana leaves to reduce costs. Remember to feed your goats 2-3 times per day at regular times to maintain good health and productivity."
15,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","Thank you for your question about cotton bollworm control. The best way to prevent bollworm damage is to combine several methods: First, plant your cotton at the recommended time in your area to avoid peak bollworm seasons. Practice crop rotation and don't plant cotton in the same field next season. Remove and destroy all crop residues after harvest to eliminate places where bollworms can survive. Regular scouting of your field (2-3 times per week) helps detect bollworm eggs and small larvae early - look for small holes in squares and bolls. Use pheromone traps to monitor adult moth activity. Natural enemies like wasps and birds can help control bollworms, so avoid unnecessary pesticide use. If you need to spray, use recommended pesticides like chlorantraniliprole or spinosad when you find 5-10 small larvae per 100 plants, but always follow proper safety measures. Consider planting Bt cotton varieties if available in your area, as they are resistant to bollworms."
16,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","When planting, I recommend using DAP (Di-Ammonium Phosphate) fertilizer because it contains both nitrogen and phosphorus which are essential nutrients for early plant growth and root development. Apply DAP at planting time by placing it in the planting hole, but make sure the fertilizer doesn't directly touch the seed - leave about 5cm space between the fertilizer and the seed to prevent burning. The standard rate for most crops is 1-2 bottle caps (about 5-10g) per planting hole, but this can vary depending on your soil fertility and crop type. If DAP is not available, NPK 23:23:0 is a good alternative. For best results, have your soil tested first to know the exact nutrient needs of your farm. Remember to always follow the recommended application rates on the fertilizer package and ensure the soil has enough moisture when applying fertilizer. If you're planting legumes like beans or groundnuts, you may need less nitrogen fertilizer since these crops can fix their own nitrogen from the air."
17,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","The recommended amount of cow manure is 10-15 tons per hectare, applied before planting your main crop. For a smaller area, this means applying about 1-1.5 kg per square meter. The manure should be well-decomposed (at least 3 months old) to avoid burning your crops and to ensure nutrients are readily available. Before applying, mix the manure evenly into the soil during land preparation, preferably 2-3 weeks before planting. For best results, combine manure application with other good farming practices like proper spacing and timely weeding. If you have limited manure available, focus on applying it to high-value crops or areas where soil fertility is poor. Remember that fresh manure can damage your crops, so always use aged manure. It's better to apply a smaller amount of manure every season rather than a large amount once in several years."
18,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","White mold on mushrooms is a common problem that can quickly destroy your crop. First, check if your growing area is too humid - the humidity should be between 80-85%, and anything higher encourages mold growth. Improve air circulation immediately by installing small fans or creating more ventilation holes in your growing room. Clean all infected mushrooms and substrate carefully and dispose of them far from your growing area to prevent spread. For future prevention, sterilize all equipment and growing materials properly before use, and consider treating your substrate with approved fungicides like calcium hypochlorite solution before spawning. Maintain proper spacing between mushroom bags or beds to allow adequate airflow. Remember that good hygiene practices, including washing hands before handling mushrooms and wearing clean clothes, are essential to prevent contamination. Contact your local agricultural extension officer if the problem persists despite these measures."
19,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","Thank you for your question about onions. There are three main types of onions commonly grown in Kenya: red onions (like Red Creole), white onions, and yellow/brown onions. Red onions are the most popular in Kenya due to their strong flavor and good storage life. White onions are milder and great for cooking, while yellow/brown onions have a strong flavor and store well. All onions are healthy vegetables that help fight diseases because they contain antioxidants and vitamins A, B and C. They also add flavor to many dishes and can earn you good money at the market, especially during peak demand seasons. For best results in Kenya, I recommend growing Red Creole varieties as they are well-adapted to our climate and have good resistance to common diseases. Red onions also fetch better prices at local markets compared to white and yellow varieties. You can get quality Red Creole seeds from certified agro-dealers in your area."
20,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","The amount of feed for your dairy cow depends on several factors - mainly the cow's weight, milk production level, and pregnancy status. As a general rule, a dairy cow needs about 2-3% of its body weight in dry feed per day. For example, a 400 kg cow needs 8-12 kg of dry feed daily. High-producing cows need more feed than low-producing ones. Always provide clean water and salt licks. The daily feed should include both roughage (like hay or silage) and concentrates (like dairy meal). For good milk production, give concentrates at a rate of 1 kg for every 1.5-2 liters of milk produced. Feed your cow 3-4 times per day rather than all at once. If using fresh grass or fodder, remember it contains a lot of water - you'll need to give more compared to dry feed. Monitor your cow's body condition and adjust feed amounts if she's getting too thin or fat."
21,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","The daily feed requirements for a dairy cow depend on its weight, milk production, and pregnancy status. For an average local dairy cow weighing 350-400 kg, provide 10-12 kg of dry matter per day. This can be met through a combination of 30-40 kg of fresh grass/fodder and 2-3 kg of dairy meal (concentrates). During lactation, increase dairy meal by 1 kg for every 2 liters of milk produced above 5 liters. Always ensure clean, fresh water is available - a cow drinks 40-60 liters daily. Add mineral supplements (about 100g per day) to maintain health and production. During dry periods, provide hay or silage as a grass substitute. For pregnant cows in the last 2 months before calving, increase feed by 20% to support calf development. Quality feed management directly affects milk production and cow health, so maintain consistent feeding times and amounts."
22,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","During pregnancy, your cow needs proper nutrition to stay healthy and produce a strong calf. Feed her good quality grass or hay as the main feed, making sure it's fresh and free from mold. Add 2-3 kg of dairy meal (protein concentrate) daily, divided into morning and evening feeds, especially during the last 3 months of pregnancy. Provide clean, fresh water at all times - a pregnant cow drinks 40-50 liters per day. Give mineral supplements like mineral blocks or powder to prevent deficiencies that could affect both cow and calf. In late pregnancy, increase the dairy meal slightly but avoid overfeeding as it can cause calving problems. If possible, let the cow graze on good pasture during the day. Two months before calving, start giving her 0.5 kg of special pre-calving mineral supplement to prevent milk fever. Keep feeding consistent and make any changes gradually to avoid digestive problems. Remember to deworm your cow 3-4 months into pregnancy, as advised by your local vet."
23,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","Water management is crucial for successful rice farming. First, ensure your field is properly leveled and has good bunds (raised edges) to maintain consistent water depth. For lowland rice, maintain water depth at 5 cm during transplanting, then increase to 10 cm during the growing stage. During flowering, keep water at 5 cm depth for better pollination. Stop adding water 2 weeks before harvest to allow the field to dry gradually. Check your field daily and repair any leaks in the bunds immediately. For upland rice, ensure good drainage to prevent waterlogging and maintain soil moisture through regular irrigation, especially during flowering. During heavy rains, create drainage channels to remove excess water. If water is scarce, consider alternate wetting and drying method - let the field dry until small cracks appear in the soil (about 15 cm deep), then re-flood to 5 cm."
24,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","Thank you for your question about bean varieties. For Kenyan smallholder farmers, I recommend drought-tolerant varieties like KAT B1, KAT B9, and Nyota, which are high-yielding and mature in 60-75 days. If you're in a high-rainfall area, try the climbing bean variety Kenya Tamu or MAC 64, which give good yields and are resistant to common bean diseases. Rose coco (Nyayo) and Red Kidney (GLP2) are also popular choices because they sell well in local markets and are resistant to root rot. Before making your final choice, consider your local climate, available market, and whether you want beans mainly for food or sale. Whichever variety you choose, make sure to buy certified seeds from authorized agro-dealers to ensure good germination and yields. Remember that most bean varieties in Kenya need 3-4 months to mature, so plan your planting according to your local rainfall pattern."
25,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","Let me share key steps to prevent waterlogging on your farm. First, ensure proper land leveling and create a gentle slope to help water flow away naturally from your fields. Dig drainage channels around and within your farm to direct excess water away, keeping them clear of weeds and debris. Consider planting your crops on raised beds or ridges, especially in low-lying areas that collect water easily. Practice deep plowing to break up compacted soil layers that prevent water from draining. Add organic matter like manure or crop residues to improve soil structure and water infiltration. In areas prone to flooding, select crop varieties that can tolerate some waterlogging. If possible, plant trees or deep-rooted plants along field boundaries to help absorb excess water. Avoid over-irrigation, especially during rainy seasons, and check weather forecasts to adjust your farming activities. Regular soil testing can help you monitor drainage conditions and soil health."
26,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","Thank you for your question about cattle diseases. The most common diseases affecting cattle in Kenya include East Coast Fever (ECF) transmitted by ticks, Foot and Mouth Disease (FMD) which causes sores in the mouth and feet, and Lumpy Skin Disease which creates nodules on the skin. Anthrax is another dangerous disease that can kill cattle suddenly, while Mastitis affects the udder and reduces milk production in dairy cows. Pneumonia is common during cold seasons and affects breathing, while diarrheal diseases like Coccidiosis mainly affect young calves. To protect your cattle, ensure regular vaccination following the recommended schedule from your local veterinary officer, practice good tick control through regular spraying or dipping, and maintain clean housing conditions. If you notice any unusual symptoms in your cattle, contact your local veterinary officer immediately. Remember that prevention through vaccination and good management is cheaper than treating sick animals."
27,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","Thank you for this important question about animal health. To protect your animals from infectious diseases, first ensure they are vaccinated according to the recommended schedule - work with your local veterinary officer to establish a proper vaccination plan. Keep your animal housing clean and dry by removing manure daily and providing fresh bedding. Practice good biosecurity by limiting visitors to your farm and having a footbath with disinfectant at entrance points. Quarantine any new animals for at least 2 weeks before introducing them to your herd/flock. Provide clean drinking water and store feed properly to prevent contamination from rodents or mold. Monitor your animals daily for signs of illness like reduced appetite, lethargy, or unusual discharges, and contact a vet promptly if you notice anything concerning. Maintain good nutrition through proper feeding to keep their immune systems strong. Separate sick animals immediately to prevent disease spread to healthy ones. Regular deworming and tick control are also essential preventive measures."
28,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","Let me explain what causes those whitish, powdery spots on your onion leaves. This condition, commonly called ""onion dandruff,"" is actually a fungal disease known as downy mildew. The disease thrives in cool, humid conditions and can spread quickly through your onion field during wet weather. Early symptoms appear as light green or yellowish spots on leaves, which later develop the characteristic white powdery growth. To prevent downy mildew, ensure good air circulation by proper plant spacing (15-20 cm between plants) and avoid overhead irrigation. Plant your onions in well-draining soil and rotate with non-allium crops like maize or beans for at least 3 years. If you notice the disease, remove infected plants immediately and spray with copper-based fungicides as recommended by your local agrovet. For future plantings, consider using certified disease-free seeds and resistant varieties available in your area."
29,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","Thank you for your question about animal parasites. The main symptoms of parasitic diseases include: visible worms in animal droppings or vomit, rough and dull coat, weight loss even when the animal is eating well, weakness and reduced activity, diarrhea or constipation, and a swollen belly especially in young animals. You may also notice your animals scratching excessively or having patches of missing hair due to external parasites like ticks and mites. In dairy cows, you might see reduced milk production, while chickens may lay fewer eggs. A clear sign of severe worm infection is pale gums and eyelids, which indicates anemia caused by blood-feeding parasites. If you notice any of these symptoms, please consult your local veterinary officer for proper diagnosis and treatment, as different parasites require different medications."
30,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","Thank you for asking about treating lameness in your animals. First, check the animal's hooves or feet carefully for injuries, infections, or foreign objects like thorns or stones, and clean the affected area thoroughly with clean water. For hoof infections, clean the hoof daily and apply an antiseptic solution like copper sulfate or iodine. If you notice swelling or heat in the joints, it could be foot rot or joint infection - in this case, keep the animal in a clean, dry area and contact your local veterinary officer as antibiotics may be needed. Ensure proper nutrition, especially minerals like calcium and phosphorus, to prevent lameness caused by nutritional deficiencies. Regularly trim hooves in cattle, sheep and goats to prevent overgrowth that can lead to lameness. Improve walkways and living areas by removing sharp objects and providing dry, even surfaces. If lameness persists for more than 3 days or the animal stops eating, seek professional veterinary help immediately. Remember, prevention through good housing, proper nutrition and regular hoof care is better than treatment."
31,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","Let me explain how you can improve your soil health through good crop management. First, practice crop rotation by changing what you grow each season - for example, following maize with legumes like beans or groundnuts, as these add nitrogen back to the soil. Always keep your soil covered using cover crops like desmodium or mucuna during off-seasons, or use crop residues as mulch to protect the soil and add organic matter. Growing leguminous cover crops is especially beneficial as they fix nitrogen from the air into the soil. Practice minimum tillage by reducing how much you dig or plough the soil, as this helps maintain soil structure and beneficial organisms. Leave crop residues in the field after harvest instead of burning them, as they decompose to add nutrients and organic matter. Consider planting ""green manure"" crops like Tithonia or Calliandra, which can be cut and worked into the soil to add nutrients. Test your soil every few years to understand what nutrients it needs and apply appropriate organic or mineral fertilizers. With these practices, you should see improved soil fertility and better crop yields over time."
