question_id,prompt,answer
11,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some regenerative farming strategies I can try?","1. Keep living roots in the soil year-round by sowing short-duration cover crops such as cowpea, sunhemp, or dhaincha after harvest; they add organic matter and fix nitrogen for the next crop.  
2. Rotate crops so that cereals (e.g., maize, sorghum) are always followed by legumes (e.g., pigeon-pea, chickpea); this breaks pest cycles, improves soil fertility, and spreads your risk.  
3. Apply well-decomposed farmyard manure or vermicompost at 2–5 t/acre every season instead of relying only on chemical fertilisers; it feeds soil microbes and improves moisture-holding capacity.  
4. Leave crop residues as mulch or add rice straw/sugar-cane trash on the soil surface rather than burning; a 5 cm mulch layer reduces evaporation by up to 30 % and suppresses weeds.  
5. Minimise deep ploughing—use shallow tillage or a roto-weeder to disturb only the top 5–7 cm; this preserves earthworms and prevents soil erosion.  
6. Incorporate green manures like sunhemp at 40–50 kg seed/acre, ploughed in at 45 days, to release 40–60 kg of nitrogen and increase soil carbon.  
7. Practise Integrated Pest Management: install pheromone traps, release Trichogramma cards, and spray neem seed kernel extract (5 %) before using synthetic pesticides.  
8. Plant border strips or intercrops of marigold, sesame, or coriander around the main crop to attract beneficial insects and diversify farm income.  
9. If you have space, add nitrogen-fixing trees such as Gliricidia or Subabul on field boundaries; regular lopping provides fodder and leaf mulch without shading the crop."
12,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What to do if my cows are weak?  ","1. First, look at what the animals eat: give each adult cow 25-30 kg good green fodder (like napier, maize or lucerne) plus 4-5 kg dry fodder and 1 kg oil-cake or commercial cattle feed every day.  
2. Always mix 50–75 g mineral mixture and a pinch of common salt in the concentrate; lack of minerals is a common cause of weakness.  
3. Make sure they have clean water all day; a cow needs at least 40–60 litres daily for proper digestion and milk production.  
4. Deworm all cattle every 6 months with albendazole or fenbendazole (dose as per the vet) because internal parasites steal nutrients and cause weight loss.  
5. Check for external parasites like ticks; if present, spray the animal and shed with 1–2 % diazinon or cypermethrin solution.  
6. Provide shade and good ventilation; heat stress lowers feed intake and makes cows look dull.  
7. Examine the teeth of older animals—worn teeth reduce the ability to chew fodder; such cows need softer, chopped feed.  
8. If weakness comes suddenly, look for fever, diarrhoea, or reduced milk and call a veterinarian immediately for blood tests; diseases like theileriosis, trypanosomiasis or FMD need quick treatment.  
9. Vaccinate regularly (FMD every 6 months, HS once a year, BQ and Brucellosis as advised) to prevent disease-related weakness.  
10. Keep records of feed given, milk yield and body condition; this helps you and the vet spot problems early and adjust the ration or treatment."
13,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the status of milk production in India? ","India is today the world’s largest milk-producing country, supplying roughly 220–225 million tonnes of milk each year—about one-quarter of all the milk produced in the world. Annual output has been rising steadily by 5–6 percent, mainly because smallholder farmers like you keep one or two cross-bred cows or buffaloes and sell surplus milk to village collection centres. On average, every Indian now has about 450–460 grams of milk available per day, compared with only 178 grams in 1991. Uttar Pradesh, Rajasthan, Madhya Pradesh, Gujarat, Andhra Pradesh, Haryana and Punjab are the top contributors, but nearly every state is expanding production. Demand is also climbing due to population growth, urbanisation and a fast-growing market for packaged ghee, curd, paneer and flavoured milk. The government is supporting the sector through schemes such as Rashtriya Gokul Mission, National Dairy Plan and Animal Husbandry Infrastructure Development Fund, which help improve breeds, fodder supply, vaccination and chilling facilities. However, productivity per animal is still low compared with global standards, so better feeding, regular de-worming, vaccination and use of proven semen can give you higher yields. If you have surplus milk, tying up with a local dairy cooperative or private processor ensures regular payments and access to veterinary services. In short, India’s milk sector is strong and growing, and with good animal care and market linkages, smallholders can continue to benefit from this “white revolution.”"
14,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","1. First be sure the “yellow pest” is the yellow stem-borer: the adult is a small yellow moth and its creamy-yellow caterpillar bores inside the rice tiller, giving “dead-heart” (centre leaf dries) in early crop and “white-ear” (empty panicle) later.  
2. After harvest, plough or burn stubbles and destroy volunteer ratoons so the borer cannot survive in the field.  
3. Sow and transplant as early and as uniformly as possible with your neighbours; scattered late fields keep the insect alive for longer.  
4. Do not over-use urea; split the recommended nitrogen dose into 3–4 parts because very lush plants attract more borers.  
5. At 15–20 days after transplanting, place 4–5 pheromone traps per acre (10–12 per hectare) to monitor and mass-trap the male moths; replace lures every 20–25 days.  
6. Release one Trichogramma japonicum egg-parasitoid card per acre (2.5 cards/ha) at 30, 37 and 44 days after transplanting; pin the card under the leaf in the morning.  
7. Keep the field flooded (2–3 cm) and broadcast any granular insecticide only on standing water for good distribution.  
8. When 1–2% dead-heart tillers or 5 moths/trap/night are seen, apply cartap hydrochloride 4G at 10 kg/acre (25 kg/ha) or fipronil 0.3G at 12 kg/acre (30 kg/ha).  
9. For spray treatment, you may mix 60 ml chlorantraniliprole 18.5 SC or 100 g flubendiamide 20 WG in 15 litres water and spray one tank per acre, keeping nozzle directed at the tiller bases.  
10. Rotate chemicals each season, avoid spraying after 5 pm when Trichogramma is active, and always use gloves and mask for your own safety."
15,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","There is no single “best” feed; healthy goats need a balanced daily ration made up of three parts: green fodder, dry fodder and a small amount of concentrate plus minerals. 1) Offer plenty of good-quality green fodder such as CO-4/CO-5 napier-bajra hybrid, lucerne (alfalfa), hedge lucerne, subabul or gliricidia; these supply protein and vitamins. 2) Give dry fodder (paddy straw, maize stover, groundnut haulm, arhar stalk, etc.) so the rumen works well; mix about 30–40 % dry fodder with 60–70 % green fodder by weight. 3) Provide concentrates—broken maize/sorghum/pearl millet, wheat/ rice bran and an oil-cake (groundnut, mustard or sesame)—at about 200–300 g per adult goat per day (up to 1 % of body weight for kids, pregnant or lactating does). Always add 1 % mineral mixture and a fistful of common salt or a salt lick to prevent deficiency diseases, and keep clean water available all day. Cut fodder into small pieces (3–5 cm) to reduce waste, and avoid sudden feed changes. Do not feed wilted or mouldy leaves of subabul, mahua, lantana or other toxic plants. Allow browsing on shrubs or tree leaves if possible, but tether or rotationally graze to protect your fields and prevent parasite build-up. By following this simple mix—good greens, some dry roughage, limited concentrate, minerals and water—you will get better growth, higher milk, and healthier goats."
16,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","1. Choose a Bt cotton hybrid that is still giving good field control in your area, sow on time (by mid-May in north India, by June in central and south zones) and avoid continuous cotton on the same land for more than two years.  
2. Keep the field clean of alternate host weeds (parthenium, tomato, chickpea residues) and plant 2–3 rows of marigold or pigeon-pea as a trap crop around the plot.  
3. Install 5 pheromone traps per hectare; if you catch more than 8 moths per trap per night, or if field scouting shows 5 small larvae per 20 plants, prepare to act.  
4. At egg stage, release the egg-parasitoid Trichogramma chilonis at 50,000 adults per hectare every 7–10 days, three times.  
5. Spray neem seed-kernel extract 5 % or neem oil 2 ml/L when eggs/early larvae appear; it repels and slows the pest without harming natural enemies.  
6. For heavier infestation, spray HaNPV (Helicoverpa NPV) 250 LE or 1.5 × 10¹² PIB per hectare in the late afternoon mixed with 0.1 % jaggery and 0.1 % sticker.  
7. If larvae exceed the economic threshold even after these steps, use one selective insecticide: emamectin benzoate 5 SG 220 g/ha, indoxacarb 14.5 SC 500 ml/ha, spinosad 45 SC 75 ml/ha, or chlorantraniliprole 18.5 SC 150 ml/ha, ensuring good spray coverage.  
8. Always rotate insecticides from different groups and avoid more than two sprays of any single group in one season to delay resistance.  
9. Pick and bury damaged bolls, and after harvest plough under crop residue to kill pupae in the soil.  
10. Finally, keep field records of moth catches, sprays and costs; this will help you fine-tune the bollworm management plan each season."
17,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","There is no single “best” fertilizer for every field; the right one depends on your soil and the crop you are planting. First, if possible, do a simple soil test (many Krishi Vigyan Kendras and private labs offer this for a small fee) so you know how much nitrogen (N), phosphorus (P) and potassium (K) are already present. For most cereals like wheat or maize, a balanced basal dose of about 60 kg N, 40 kg P₂O₅ and 20 kg K₂O per acre works well; this can be supplied with 130 kg urea, 100 kg DAP and 35 kg MOP, applied just before or at sowing and mixed into the topsoil. For pulses, reduce nitrogen (they fix their own) and give more phosphorus: about 20 kg N and 40 kg P₂O₅ per acre, often met with 90 kg SSP and 45 kg urea. Always add 1–2 t/acre of well-decomposed farmyard manure or compost; it improves soil structure and supplies micronutrients. If your soil-test report shows zinc or sulfur deficiency, mix 10 kg zinc sulfate or 20 kg gypsum per acre with the basal fertilizer. Place chemical fertilizers 5–7 cm away from the seed to avoid burning but close enough for young roots to reach. Finally, split-apply the remaining nitrogen (usually half) in two equal doses at 20–25 days and 40–45 days after sowing to reduce losses and boost yield."
18,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","For ordinary field crops like wheat, paddy or maize, apply 8–10 tractor-trolley loads (about 10–12 tonnes) of well-rotted cow dung per hectare.  
If you are growing nutrient-hungry crops such as vegetables, sugarcane or banana, raise the dose to 20–25 t/ha.  
Always use dung that has been heaped under shade for at least 2–3 months so it is fully decomposed and free of weed seeds.  
Broadcast the manure uniformly over the plot and incorporate it 10–15 cm deep with a plough or rotavator 3–4 weeks before sowing or transplanting.  
On very sandy or degraded soils you can add 25 % more manure to improve organic carbon and water-holding capacity.  
If a recent soil test shows low nitrogen, mix 1 kg single super phosphate or 500 g rock phosphate with every quintal of dung to cut nitrogen loss and add extra P.  
Keep the dung slightly moist but not water-logged while it is decomposing to preserve nutrients.  
Remember that well-rotted cow dung supplies roughly 0.5 % N, 0.2 % P₂O₅ and 0.5 % K₂O, so chemical fertiliser may still be needed according to soil-test recommendations.  
Avoid applying fresh, un-decomposed dung—it ties up nitrogen, heats the soil and can spread pathogens.  
Finally, rotate the manure application area each season to build up soil health evenly across the farm."
19,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","1. The fluffy white growth is usually a contaminant mold (often Trichoderma or cob-web mold) that appears when temperature, moisture or hygiene is not right.  
2. First, remove and bury or burn all infected bags/trays at least 50 m from the shed so the spores do not spread.  
3. Drop the room humidity to about 80–85 % and increase air movement with fans or by opening vents; mold loves still, wet air.  
4. Stop watering for a day, then resume only as a very fine mist when the surface just begins to dry—never let water pool.  
5. Lightly dust common salt or spray 5 g baking-soda + 5 g slaked-lime in 1 litre water on early patches; if the mold persists, spray Carbendazim 0.05 % (0.5 g/l) on the casing before pins appear.  
6. Keep temperature in the recommended band (Button: 23–25 °C for spawn run, 16–18 °C for cropping; Oyster: 24–28 °C); higher heat favours mold.  
7. Maintain the casing pH near 7.2–7.6 by mixing 1 % chalk or lime—mold dislikes a slightly alkaline surface.  
8. Always pasteurise straw/compost at 60–65 °C for at least 6 hours and use certified spawn; disinfect hands, tools and floors with 1 % bleach or 2 % formalin.  
9. After each crop, sweep out debris and wash the room thoroughly before loading the next batch."
20,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","Farmers usually deal with five main market types of onions: 1) yellow-brown (also called “pale”), 2) red, 3) white, 4) green/spring onions, and 5) shallots (small multiplier bulbs).  
Yellow onions make up about 70 % of total demand; they store 4–6 months, handle transport well, and fetch steady prices for off-season sales.  
Red onions have high anthocyanin pigments, giving them strong colour, sharp taste and good export demand in the Gulf and South-East Asia; they also tolerate high temperatures and can be grown in the kharif season.  
White onions have mild flavour, higher sugar, and are preferred for dehydration industries; they can give an extra value if you have access to a dryer or sell to snack/noodle processors.  
Green or spring onions (pulled before full bulb formation) mature in 45–50 days and let you get quick cash from the same field before a main crop like chilli or okra.  
Shallots/multiplier onions produce many small bulbs from one set; they fetch a premium in pickling and gourmet markets and are more resistant to thrips and purple blotch.  
Nutritionally, all onion types supply vitamin C, sulphur compounds and flavonoids that help lower blood pressure and act as natural preservatives in chutneys.  
Growing different types staggers harvest times, spreads risk of price crashes, and lets you target multiple buyers—wholesalers, dehydrators, pickle makers and fresh markets.  
Select cultivars recommended by your state agri-university (e.g., Bhima Super for red, Agrifound White-2 for white) and use well-cured seed or sets to get the full benefit of each type."
21,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","1. A milking cow needs feed equal to about 2.5–3 % of her body-weight as Dry Matter (DM) every day; for an average 400 kg cow this is roughly 10–12 kg DM.  
2. Supply this DM through about 20–25 kg good green fodder OR 6–7 kg dry fodder (hay/straw) plus 4–5 kg concentrates.  
3. In addition, give 1 kg of concentrate (oil-cake, grain mix) for every 2½–3 kg of milk she produces; e.g., a cow giving 10 kg milk needs about 3–4 kg extra concentrate.  
4. Always include 50–60 g mineral-mixture and a handful of common salt daily to prevent deficiency diseases.  
5. Provide clean drinking water freely; a lactating cow may drink 40–60 litres a day, even more in hot weather.  
6. Feed should be offered in 2–3 meals, and roughage first to stimulate chewing, followed by concentrates to improve digestion and milk yield."
