question_id,prompt,answer
11,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What to do if my cows are weak?  ","Weakness in cattle usually comes from poor feeding, parasites, disease or lack of water.  
Give good-quality roughage (fresh Napier, desmodium, lucerne, sweet-potato vines) plus 2–4 kg dairy meal or urea-treated maize stover if ribs are showing.  
Provide at least 60–80 L of clean water per cow each day and hang a mineral lick (or give 100–150 g dairy premix salt) to correct energy and mineral shortages.  
Drench with a broad-spectrum de-wormer every 3–4 months and dip or spray weekly for ticks; parasites quickly drain strength.  
Take the cow’s temperature: over 39.5 °C with weakness may mean East Coast fever, anaplasmosis or trypanosomiasis—call the vet for a blood test and injectable drugs.  
If a cow that has just calved cannot stand, suspect milk fever and treat immediately with intravenous calcium from a veterinary officer.  
Keep housing dry, clean and shaded so the animal does not waste energy fighting mud, cold or heat.  
Record what you feed and any weight or milk changes; adjust the ration as soon as you see body condition falling.  
Whenever you are unsure, bring in the nearest animal health assistant early—prompt treatment saves the cow and money."
12,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the status of milk production in Kenya?  ","Kenya now produces about 5–5.5 billion litres of milk per year, making it the leading dairy producer in East Africa. 2. Roughly 80 % of this milk comes from smallholder farmers keeping one to five dairy cows, mainly in the high-rainfall counties such as Kiambu, Nyandarua, Nakuru, Uasin Gishu and Meru. 3. National average yield is still low—about 7–10 litres per grade cow per day and only 3–4 litres for local zebu—because of limited quality feed, weak genetics and periodic droughts. 4. Demand keeps rising by about 5 % each year, driven by urban populations, school milk programmes and regional exports, so processors constantly need more clean, chilled milk. 5. About 60 % of milk is still sold raw through informal traders, but over 30 licensed processors (KCC, Brookside, New KCC, etc.) are expanding bulking and cooling centres to buy directly from farmers. 6. Farm-gate prices in 2023–24 range between KSh 45 and KSh 60 per litre for chilled, quality milk, with higher bonuses for milk delivered through cooperative cooling plants. 7. The government’s new animal-health and e-voucher feed subsidy programmes, plus county AI services, aim to raise average yields to 15 litres per cow by 2030. 8. Key challenges remain: expensive commercial feeds, frequent aflatoxin in home-mixed rations, tick-borne diseases and unreliable electricity for cooling. 9. Farmers who plant high-protein forages (Brachiaria, desmodium, lucerne), adopt regular AI with proven bulls and practice strict mastitis control are already seeing daily yields of 18–25 litres. 10. In short, Kenya’s dairy sector is growing and profitable, but future gains will depend on better feeding, genetics, herd health and stronger farmer cooperatives to secure stable markets."
13,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","First be sure the “yellow pest” is the rice yellow stem-borer: look for yellowish moths at dusk and tillers that turn yellow then dry in the centre (“dead hearts”) or produce empty, white panicles.  
After harvest, plough under or burn rice stubble and volunteer rice to destroy any larvae or pupae that stay in the stems.  
Synchronise planting with your neighbours within two weeks; when all fields are the same age the moths have nowhere young to lay eggs.  
Keep 3–5 cm of water in the field for the first month and raise it to 7–10 cm for one week after transplanting—submerging egg masses drowns many of them.  
Install four pheromone or light traps per acre and change the lure every 3–4 weeks to catch adult males before they mate.  
Encourage natural enemies (Trichogramma wasps, spiders, birds) by avoiding broad-spectrum pesticides in the first 30 days and by keeping flowering plants such as sesame on the bunds.  
Check the crop weekly; if more than 5 % of tillers show dead hearts or you see two egg masses per square metre, spray 1.5 ml λ-cyhalothrin 17.5 EC or 0.4 g chlorantraniliprole 200 SC per litre of water, aiming the spray at the stem bases late in the afternoon.  
Add 1–2 ml of soap or vegetable oil per litre as a sticker and repeat after 7–10 days if new damage appears.  
Rotate insecticides with different active ingredients each season, wear protective clothing during spraying, and record dates and results so you can refine your control plan next year."
14,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","Goats do best on a mixed, balanced diet with plenty of fibre, enough protein and the right minerals.  
Make the bulk of the ration fresh forage such as well-managed Napier (elephant) grass, Brachiaria, or chopped maize stover offered freely.  
Blend in 20–30 % high-protein legumes like Lucerne, Desmodium, Calliandra or Leucaena leaves; these raise milk/meat yield and add minerals.  
If possible, let the goats browse shrubs and tree leaves (e.g., mulberry, Grevillea) for part of the day, because browsing is natural for them and cuts feed costs.  
In the dry season give 2–3 kg of good hay or silage per goat each day to cover the forage gap.  
For high-producing does or fast-growing kids, supply about 200–300 g/head/day of a concentrate mix (70 % maize bran, 25 % cotton or sunflower seed cake, 5 % mineral premix).  
Provide clean water at all times (an adult drinks roughly 3 litres daily) plus a free-choice mineral salt lick.  
Place feed in troughs to reduce wastage and worm infection, and remove leftovers each evening.  
Avoid mouldy fodder, avocado skins, or poisonous plants like crotalaria—these can kill goats.  
Following this plan gives strong growth, good body condition and better profits from your herd."
15,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","1. Choose early-maturing or bollworm-tolerant cotton varieties and plant them at the recommended time so most bolls mature before pest numbers peak.  
2. After harvest, plough under or burn all cotton stalks and other crop residues, and uproot volunteer cotton plants; this removes places where bollworm moths lay eggs.  
3. Rotate cotton with non-host crops such as legumes or cereals for at least one season to break the pest’s life-cycle.  
4. Keep the field and borders free of weeds like wild okra and sida, which also host bollworms.  
5. Hang pheromone or light traps (about 4 per acre) at crop height to monitor moth numbers and mass-trap adults before they lay eggs.  
6. Conserve natural enemies such as ladybirds, lacewings, Trichogramma wasps and birds by avoiding broad-spectrum pesticides and by planting flowering strips nearby.  
7. When egg counts reach the economic threshold (about 8–10 eggs per 100 plants), spray a biopesticide containing Bacillus thuringiensis (Bt) or neem; these are safer for beneficial insects.  
8. If larvae larger than 1 cm are still present after biopesticide use, apply a selective insecticide like emamectin benzoate or spinosad, rotating products each season to prevent resistance."
16,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","There is no single “best” fertilizer for all farms; the right one depends on your soil test results, the crop you are planting and the rainfall you expect.  
At planting time most crops, especially maize, sorghum and vegetables, need a fertilizer that is rich in phosphorus because this nutrient drives early root growth; common choices are DAP (18-46-0) or TSP/SSP (0-46-0 or 0-18-0).  
If your soil pH is already low (below 5.5), limit DAP because its acidity can worsen the problem; instead use TSP or SSP and later top-dress with CAN (26-0-0) or urea for nitrogen.  
Typical maize rate is 1 bottle-top (about 5 g) of DAP or TSP per planting hole, or 50 kg per acre in a band 5 cm beside and 5 cm below the seed, then top-dress with 50 kg CAN per acre when the crop is knee-high.  
For beans and other legumes, apply 30–50 kg per acre of SSP or TSP and add a rhizobium inoculant; they make their own nitrogen, so avoid high-N fertilizers.  
Always mix in 1–2 tons of well-decomposed manure per acre before planting—manure improves soil structure, supplies micronutrients and lets chemical fertilizer work better.  
After harvest, keep crop residues on the field or compost them to maintain organic matter.  
In short: test your soil first, use a phosphorus-rich basal fertilizer at planting, supply nitrogen later if the crop needs it, and integrate manure to keep your soil healthy."
17,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","Apply 5–10 tonnes of well-rotted cow dung (farmyard manure) per hectare.  
Use the lower end (about 5 t/ha) if your soil is already fairly fertile or if you are top-dressing an established crop, and the higher end (up to 10 t/ha) for poor, sandy or badly depleted soils.  
This equals roughly 2–4 medium-sized ox-cart loads, or about 200–400 standard wheelbarrows, spread over one hectare (100 m × 100 m).  
Always compost or store the dung until it is dark, crumbly and no longer smells strongly of ammonia; fresh dung can burn seedlings and carries weed seeds.  
Broadcast the manure evenly, then incorporate it into the top 10–15 cm of soil at least two weeks before planting so it breaks down and releases nutrients.  
Where possible, combine the manure with 50 kg/ha of DAP or another starter fertiliser to supply quick nitrogen and phosphorus while the dung releases nutrients slowly.  
If you practise row application, place about one 20-litre bucket of rotted dung along every 20 m of planting furrow and mix it with the soil.  
Repeat the application once a year (or every season for high-value vegetables) to maintain soil organic matter and fertility."
18,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","1. The cotton-like white growth is usually cobweb mold or young green mold, both of which spread fast and spoil mushrooms.  
2. First, remove all visibly infected mushrooms or substrate and bury or burn them away from the house so the spores do not return.  
3. Wash your hands and tools with soap, then spray benches, walls and floors with a 1 % household bleach (10 ml bleach in 1 litre water) or 3 % hydrogen-peroxide solution.  
4. Reduce relative humidity to about 85 % and increase fresh-air exchange; mold likes still, overly humid air.  
5. Avoid water sitting on the casing—mist lightly rather than spraying heavily.  
6. Keep the crop room at 22 – 24 °C for spawn-run and 16 – 18 °C for cropping; temperatures above 26 °C favour molds.  
7. If the problem persists, you can spray the casing soil with prochloraz-manganese (0.15 g a.i./litre) or a potassium-bicarbonate product, following label safety instructions strictly.  
8. For the next crop, pasteurise or steam the substrate at 60–65 °C for 6–8 hours and use only disease-free spawn from a reliable supplier.  
9. Keep the grow room clean, control flies, and always disinfect tools between batches to prevent the mold from coming back."
19,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","Farmers usually group onions into three main market types: 1) red-skinned, 2) yellow/brown-skinned and 3) white-skinned bulbs; all are the same species (Allium cepa) but have different varieties inside each group.  
Red onions (e.g. Red Creole, Red Bombay) fetch the highest price in most Kenyan markets, give bulbs with good storage life and contain high levels of antioxidants that help human health.  
Yellow/brown onions (e.g. Texas Grano, Safi) are the best keepers, tolerate a wider range of soils, and are preferred by hotels for cooking because their flavour becomes sweet when fried.  
White onions (e.g. Early Long White) mature earliest, are favoured for fresh salads and pickles, but must be sold quickly because they store only 2–3 months.  
A fourth type you may grow is “spring or green onions”; these are the same plants harvested young before the bulb forms, giving you very quick cash (25–30 days) and requiring less fertiliser.  
Finally, shallots (small cluster-forming onions) are another niche: they withstand drought better and give a strong flavour that chefs pay a premium for.  
All onion types are rich in vitamin C, sulphur compounds and flavonoids that boost immunity and can help repel some pests when intercropped.  
Onions fit well in rotation after legumes, improve farm income because they are light to transport, and can be stored (especially yellow/red types) to sell when prices rise."
20,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","1. Give each dairy cow roughage (fresh grass, fodder, hay or silage) equal to about 10 % of its live weight per day; that is roughly 40 kg of fresh Napier or 12 kg of good hay for a 400 kg cow.  
2. Chop roughage to 2–3 cm and offer it in at least three feedings to cut wastage and improve intake.  
3. On top of the roughage, supply dairy meal/concentrate at about 0.4 kg for every litre of milk the cow produces.  
4. For example, a cow yielding 10 L of milk should get roughly 4 kg of dairy meal each day, split between morning and evening milking.  
5. Always provide a dairy mineral mix or lick (about one handful, 80–120 g per cow daily) to supply calcium, phosphorus and trace elements.  
6. Make clean water available at all times; a milking cow can drink 50–70 L per day, even more in hot weather.  
7. Introduce or reduce concentrates gradually over 7 days to avoid bloat or acidosis.  
8. Watch the cow’s body condition: if she starts losing weight, increase energy feeds; if she becomes too fat, cut back concentrates.  
9. Feed quality matters more than quantity—use young, leafy Napier, desmodium, lucerne, or well-made maize silage rather than over-mature stalky grass.  
10. Keep feed troughs clean and remove leftovers daily to prevent mould and disease."
21,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","A cow needs feed every day equal to about 2.5–3 kg of dry matter (DM) for every 100 kg of its live-weight.  
So a 350 kg local or cross-bred dairy cow must eat roughly 9–10 kg DM daily.  
Because fresh forage is about 70 % water, this 9–10 kg DM equals about 25–30 kg of fresh Napier grass, maize silage, green fodder trees or good hay.  
If the cow is giving more than 7 litres of milk, add 0.4 kg of dairy meal or home-mixed concentrate for each extra litre of milk; usually 2–3 kg concentrate per day is enough for a 10 L cow.  
Keep at least 70 % of the daily ration as roughage (grass, silage, hay, crop residues) and 30 % or less as concentrates and legumes to avoid bloat or acidosis.  
Provide free-choice mineral lick and 40–60 litres of clean water per day."
22,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","1. In the last three months of pregnancy (the “dry” period), give the cow plenty of clean, leafy fodder such as Napier, Brachiaria or well-made hay so her stomach stays full and active.  
2. Each day add 2–3 kg of a good dairy meal (16–18 % protein) or home-mixed concentrate to supply extra energy and protein for the growing calf.  
3. Mix in protein-rich forages like desmodium, calliandra, lucerne or sweet potato vines (about 2 kg fresh weight) to strengthen the cow and improve colostrum quality.  
4. If you only have dry maize stover, treat it with urea–molasses or sprinkle 0.5 kg molasses per day to increase its feeding value.  
5. Offer a free-choice mineral lick or 100 g per day of a dry-cow mineral mix containing calcium, phosphorus, magnesium and trace elements; this prevents milk fever and weak calves.  
6. Supply vitamin A (in the mineral mix or injectable form) if the available fodder is dry and brown.  
7. Ensure the cow drinks 40–60 litres of clean water daily; dehydration lowers feed intake and calf growth.  
8. Keep her body condition moderate (score 3–3.5 out of 5): neither thin nor fat; adjust concentrates up or down to maintain this.  
9. Avoid mouldy feeds, too much grain, or sudden ration changes—they can cause acidosis, ketosis or abortion.  
10. Finally, give the cow a quiet, shaded place to rest; good feeding plus low stress leads to an easy calving and a strong, healthy calf."
