question_id,prompt,answer
11,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some regenerative farming strategies I can try?","Thank you for asking about regenerative farming. Here are some practical strategies you can start with: First, practice minimum tillage or no-till farming to protect soil structure and beneficial organisms. Second, keep your soil covered using crop residue or cover crops like dhaincha or moong between main crop seasons to prevent erosion and add nutrients. Third, rotate your crops - for example, follow rice with pulses or vegetables to improve soil health and break pest cycles. Fourth, use farmyard manure, vermicompost, and green manure to build organic matter instead of relying only on chemical fertilizers. Fifth, create borders of flowering plants and trees around your field to attract beneficial insects and birds that control pests naturally. Sixth, integrate livestock if possible, as their manure helps fertilize fields and they can feed on crop residues. Remember, these practices work together as a system - start with one or two that seem most practical for your farm and gradually add more as you get comfortable."
12,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What to do if my cows are weak?  ","If your cows are weak, first check if they are eating and drinking normally and monitor for any signs of illness like fever or diarrhea. Ensure they receive good quality fodder with a mix of green grass, dry hay, and mineral supplements, especially during pregnancy and lactation. Make sure they have constant access to clean drinking water and a clean, dry shelter. Regular deworming every 3-4 months is essential to control internal parasites that can cause weakness. Have a veterinarian check for common diseases and provide vaccinations according to schedule. Add protein-rich feeds like oil cakes (mustard, groundnut) and grains to their diet. Ensure cows get adequate rest and are not overworked if used for draft purposes. Watch for signs of heat stress in summer and provide shade and ventilation. If weakness persists, consult your local veterinarian immediately as it could indicate a serious health issue."
13,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the status of milk production in India? ","India is the world's largest milk producer, contributing about 23% of global milk production with over 200 million tonnes annually. Most milk comes from small dairy farmers who keep 2-3 cows or buffaloes, making it a vital source of regular income for millions of rural families. Buffalo milk accounts for more than 45% of production, while cow milk makes up most of the remainder. The average milk yield per animal in India is still quite low compared to developed countries, mainly due to factors like poor animal nutrition, limited access to veterinary services, and traditional breeding practices. Operation Flood and the National Dairy Development Board have helped create a strong cooperative network that connects farmers to markets through organizations like Amul. Milk production has been growing steadily at about 6% per year, helping India achieve self-sufficiency in milk. However, to meet growing demand, farmers need to focus on improving animal productivity through better feed management, regular veterinary care, and adoption of improved breeding practices. The government provides various schemes to help dairy farmers, including subsidies for purchasing good quality animals and setting up small dairy units."
14,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","Namaste farmer! I understand you are concerned about yellow stem borer, which is a serious pest in paddy that creates yellow, dead stems called 'deadhearts' in young plants and 'whiteheads' during flowering. To control this pest, first remove and destroy all rice stubble and wild grasses near your field after harvest, as these provide shelter for the pest. Use pheromone traps (4-5 per acre) to monitor and catch male moths. If you notice more than 2 deadhearts per square meter in young crops or 2 whiteheads per square meter during flowering stage, spray Chlorantraniliprole 0.4% GR (4kg/acre) or Cartap Hydrochloride 4G (8kg/acre). Release egg parasitoids like Trichogramma japonicum if available in your area. Remember to always check with your local agriculture office for specific pesticide recommendations and maintain proper spacing between plants to allow good air circulation, which helps reduce pest problems."
15,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","A good goat feed should include both green fodder and dry feed for balanced nutrition. For green fodder, you can use napier grass, cowpea, lucerne, or tree leaves like subabul and moringa which are rich in protein. The dry portion should include wheat straw or paddy straw mixed with concentrate feed made of crushed grains like maize, barley, or sorghum. Adult goats need about 4-5 kg of green fodder and 0.5-1 kg of concentrate feed daily, depending on their body weight. Always ensure clean, fresh drinking water is available throughout the day. When feeding concentrates, divide it into 2-3 portions per day rather than giving all at once. Salt and mineral blocks should be provided for essential minerals. For pregnant and milking goats, increase the concentrate feed portion by 200-300 grams daily. Remember to introduce any new feed gradually to avoid digestive problems."
16,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","Regular field monitoring is your first defense - check your cotton plants twice weekly for eggs and small larvae, especially on young leaves and buds. Apply neem-based sprays early in the season when you first spot eggs or small larvae, as these natural solutions work best on young pests. Plant marigold or pigeon pea as trap crops around your cotton field to attract bollworms away from your main crop. Maintain proper spacing between plants to allow good air circulation and make it easier to spot infestations. Release Trichogramma wasps (if available in your area) as they are effective natural predators of bollworm eggs. If pest pressure becomes high, use recommended chemical insecticides like spinosad or flubendiamide, but always follow label instructions and safety guidelines. Practice crop rotation and don't grow cotton in the same field next season. Remove and destroy crop residues after harvest to break the pest lifecycle. Consider growing Bt cotton varieties if they are approved and available in your region."
17,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","For best results at planting time, I recommend using a balanced NPK fertilizer like 10-26-26 or 12-32-16, which provides the essential nutrients needed for early crop growth. Apply the fertilizer in a band 5 cm to the side and 5 cm below the seed to avoid direct contact that could damage young seedlings. The exact amount depends on your soil test results and crop type, but generally 100-150 kg fertilizer per hectare is suitable for most crops. For organic options, well-decomposed farmyard manure (5-10 tonnes/ha) applied 2-3 weeks before planting works well. Remember to mix the fertilizer properly with soil and ensure adequate moisture for better nutrient uptake. If you haven't done a soil test recently, I strongly recommend getting one done to know the exact nutrient needs of your field. Using the right fertilizer at planting time helps in strong root development and healthy early growth, which is crucial for good yields later."
18,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","The recommended amount of cow dung (farmyard manure) is 10-15 tons per hectare for most crops, applied once before the main growing season. For best results, the cow dung should be well-decomposed for at least 3-4 months before application. Apply the manure evenly across your field and mix it into the top 15-20 cm of soil during field preparation, ideally 2-3 weeks before sowing. If you have a smaller quantity available, focus on applying it to the most important or nutrient-demanding crops first. Fresh cow dung should be avoided as it can burn plants and may contain weed seeds. For vegetables or high-value crops, you can increase the application to 20 tons per hectare. Remember that 1 adult cow produces about 8-10 tons of dung per year, so plan your collection and storage accordingly. If you cannot meet these quantities, even smaller applications will benefit your soil - something is better than nothing."
19,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","White mold on mushrooms is a common problem that can quickly spread and ruin your entire crop. First, improve air circulation immediately by adding fans and reducing humidity below 85% in your growing area. Remove all infected mushrooms carefully and dispose of them far from your growing area to prevent spores from spreading. Clean your growing area thoroughly with a mixture of 1 part bleach to 9 parts water to kill remaining spores. For future prevention, maintain proper spacing between mushrooms, avoid overwatering, and ensure temperature stays between 20-24°C. Water only the growing medium and avoid getting water on the mushrooms themselves. Consider using a natural fungicide like neem oil solution (5ml neem oil per liter of water) as a preventive spray every 7-10 days. If the problem persists despite these measures, you may need to start fresh with new growing medium and sterilized equipment."
20,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","There are three main types of onions commonly grown in India: red onions (like Nasik Red), white onions (like Bellary White), and yellow/brown onions (like Agrifound Light Red). Red onions are the most popular in India, have a strong flavor, and are excellent for daily cooking and salads. White onions are milder and sweeter, making them perfect for raw consumption and pickles. Yellow/brown onions have a balanced flavor and store well, making them good for both cooking and storage. All onions are rich in antioxidants and help fight diseases, with red onions containing the highest amounts. Onions also help control blood sugar, reduce inflammation, and support heart health. For the best results in your field, choose varieties that are recommended for your local area and growing season. You can consult your local agricultural extension office for specific variety recommendations suited to your region."
21,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","The amount of feed depends on the cow's body weight and daily milk production. For a typical local cow weighing 350-400 kg, provide 2-3 kg of dry fodder (like hay or straw) and 15-20 kg of green fodder (like fresh grass or maize) daily. Additionally, give 1 kg of concentrate feed (grain mixture) for maintenance plus 1 kg extra concentrate for every 2.5 liters of milk produced. For example, if your cow produces 10 liters of milk daily, it needs 5 kg of concentrate feed. Always divide the total feed into 3-4 portions throughout the day. Ensure clean drinking water is available at all times - a milking cow needs 50-60 liters of water daily. Start feeding 2-3 weeks before calving to prepare the cow for milk production. Feed quality matters as much as quantity - use fresh fodder without mold and store concentrate feed in a dry place. Gradually make any changes in the feeding routine to avoid digestive problems."
22,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","A typical Indian dairy cow needs 15-20 kg of feed per day, which should include both dry fodder (wheat/rice straw or hay) and green fodder (fresh grass, legumes, or fodder crops). For good milk production, provide 6-8 kg of dry fodder, 15-20 kg of green fodder, and 2-3 kg of concentrate feed (mixture of grains, oilcakes, and minerals) daily for a cow weighing around 350-400 kg. Adjust the feed quantity based on the cow's body weight, milk production, and pregnancy status - increase feed by 1-1.5 kg for every 2 liters of milk produced. Always ensure clean drinking water is available, as a milking cow needs 40-50 liters of water daily. For pregnant cows, increase concentrate feed by 0.5-1 kg during the last three months of pregnancy. Feed the cow 3-4 times throughout the day rather than all at once. A well-fed cow should maintain good body condition and produce healthy calves and good milk yields."
23,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","During pregnancy, your cow needs proper nutrition for her health and the developing calf. Feed her good quality green fodder (15-20 kg/day) and dry fodder (7-8 kg/day) like berseem, lucerne, or clean hay. Provide 2-3 kg of balanced cattle feed concentrate mixture daily, increasing this amount to 3-4 kg in the last three months of pregnancy. Give her clean, fresh water at all times and add 50-100 grams of mineral mixture daily to prevent deficiencies. During late pregnancy, reduce the concentrate feed slightly to avoid the calf becoming too large. Include legume fodder like cowpea or groundnut hay which are rich in protein. Keep salt blocks available for the cow to lick. Avoid moldy or spoiled feed as it can harm both mother and calf. If available, feeding silage (15-20 kg/day) is also beneficial for pregnant cows."
24,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","Water management is crucial for good rice yields. Start by leveling your field properly before planting to ensure uniform water distribution. After transplanting seedlings, maintain 2-5 cm water depth during the first 2-3 weeks to help seedlings establish well. During the vegetative growth stage, keep 5-7 cm water level, but you can allow the field to dry slightly between irrigations to promote root growth. At flowering stage, maintain 5 cm water consistently as this is most critical for grain formation. Stop irrigation 7-10 days before harvest when the grains begin to yellow. If you notice cracks in the soil during growing season, immediately irrigate as water stress can severely reduce yields. For water-saving, you can practice alternate wetting and drying - let the field dry until small cracks appear, then re-flood to 5 cm. Always ensure good field drainage to prevent waterlogging and disease problems."
25,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","Thank you for your question about bean varieties. The best choice depends on your local climate and market demand, but I recommend starting with mung beans (green gram) or black gram as they are well-suited to Indian conditions and have good market value. Both these pulses are drought-tolerant, take 60-90 days to mature, and can improve your soil fertility by fixing nitrogen. If you're farming in a cooler region or at higher elevation, French beans (rajma) could be a good option, especially during the kharif season. For kitchen gardens or local markets, cowpea (lobia) is excellent as it provides both green pods and dried beans. Before making your final choice, check with local traders about current market prices and consider your available irrigation - mung beans need less water than French beans. I recommend starting with certified seeds from your local Krishi Vigyan Kendra or authorized dealer to ensure good germination and yield."
26,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","Here are the key precautions to prevent waterlogging in your field:

First, ensure proper land leveling and create a gentle slope (1-2%) to help water flow naturally. Make drainage channels around your field borders and connect them to main drainage systems - these should be regularly cleaned and maintained, especially before monsoon. If possible, construct raised beds for planting, particularly in low-lying areas that tend to collect water. Practice deep plowing once a year to break hardpans and improve soil structure, allowing better water penetration. Add organic matter like farmyard manure to improve soil structure and water absorption capacity. In heavy clay soils, consider growing deep-rooted crops like pigeon pea that create natural channels for water movement. Monitor irrigation carefully and avoid over-irrigation, especially during rainy seasons. For paddy fields, maintain proper height of bunds and repair any breaks promptly. If waterlogging is a recurring problem, consider installing subsurface drainage pipes, though consult local agricultural officers first as this requires investment."
27,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","Let me explain the most common cattle diseases you should watch out for. Foot and Mouth Disease (FMD) causes fever, blisters in mouth and feet, and reduced milk production - vaccination twice a year is essential. Mastitis affects the udder, making it swollen and hot, and spoils milk quality - maintain good hygiene during milking to prevent it. Black Quarter causes swelling in muscles and limping - annual vaccination is needed. Hemorrhagic Septicemia shows high fever and breathing difficulty - vaccinate before monsoon season. Watch for signs of Brucellosis, which causes abortions in pregnant cows - infected animals should be isolated. Parasitic diseases like worms can cause weight loss and weakness - regular deworming every 3-4 months is important. For any of these symptoms, contact your local veterinarian immediately. Good hygiene, regular vaccination, and a clean living environment can prevent most of these diseases."
28,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","Here are the key steps to protect your animals from infectious diseases:

First, maintain good hygiene by regularly cleaning animal sheds, feeding troughs, and water containers with disinfectant. Keep the area around animal housing clean and dry to prevent disease-causing organisms. Quarantine new animals for at least 2 weeks before mixing them with your existing herd or flock. Get your animals vaccinated according to the recommended schedule - contact your local veterinarian for the vaccination calendar specific to your area and animal type. Provide clean drinking water and balanced nutrition to keep animals healthy and boost their immunity. Watch for early signs of illness like reduced appetite, lethargy, or abnormal behavior, and contact a vet immediately if you notice these symptoms. Keep your animals away from sick animals of neighboring farms to prevent disease spread. For poultry, use footbaths with disinfectant at the entrance of sheds and restrict entry of visitors. Regular deworming as advised by your veterinarian is also important to control internal parasites."
29,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","Dandruff in onions, which appears as white powdery spots on the leaves, is actually a fungal disease called downy mildew caused by the pathogen Peronospora destructor. This disease typically occurs during cool (15-20°C) and humid conditions, especially when there is heavy dew or fog in the morning. The first signs are light green to yellow oval patches on leaves, which later develop the characteristic white-greyish powder (fungal spores) on the surface. To manage this disease, plant your onions in well-drained soil, maintain proper spacing between plants for good air circulation, and avoid overhead irrigation. At first signs of infection, spray copper oxychloride (2.5g/L of water) or mancozeb (2g/L of water) on the crop. For prevention, treat seeds with thiram or captan before sowing, and practice crop rotation by not growing onions in the same field for at least 2-3 years. If left untreated, downy mildew can reduce your onion yield by 30-50%, so early detection and treatment is important."
30,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","Let me explain the key symptoms of common parasitic diseases in livestock that you should watch out for. When animals have internal parasites like worms, you may notice weight loss, weakness, rough coat, diarrhea, and reduced appetite. For external parasites like ticks and mites, look for constant scratching, hair loss, skin wounds, and scabs on the animal's body. Blood-sucking parasites can cause anemia, which you can identify by checking if the animal's gums and eyes look pale instead of pink. Some animals may also show signs of coughing, nasal discharge, or difficulty breathing if lung worms are present. With mange mites, you'll notice intense itching and thickened, crusty skin, especially around the ears, neck and tail areas. If you see any of these symptoms, contact your local veterinarian for proper diagnosis and treatment, as different parasites require different medicines."
31,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","Namaste farmer, lameness in animals needs quick attention to prevent suffering and production losses. First, separate the affected animal to prevent injury and observe which leg is causing pain. Clean the hooves carefully and check for injuries, cuts, swelling, or objects stuck between the toes. Most common causes are foot rot, injuries, or infections - if you see signs of infection like pus or bad smell, clean the area with antiseptic solution like potassium permanganate. For minor injuries, apply antibiotic ointment and keep the animal in a clean, dry area with soft bedding. If there's severe swelling, pain, or the animal isn't improving after 2-3 days of home treatment, please contact your local veterinarian immediately. Never let a lame animal walk long distances or stand in muddy/wet conditions. Preventive measures include regular hoof trimming, keeping animal areas clean and dry, and providing proper nutrition including minerals. Remember, early treatment leads to faster recovery and less production loss."
