question_id,prompt,answer
22,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","# Feeding a Pregnant Cow

A pregnant cow needs a balanced diet to support both her health and the growing calf. During early pregnancy, provide quality forage like Napier grass, hay, or silage as the main feed. In the last three months of pregnancy, increase feed quantity by 10-20% and add protein-rich supplements like dairy meal, cotton seed cake, or sunflower cake (1-2 kg daily). Ensure your cow has access to clean, fresh water at all times, as a pregnant cow can drink up to 60 liters per day. Provide a mineral lick containing calcium and phosphorus to support calf development and prevent milk fever after birth. Include legumes like desmodium, calliandra, or lucerne in the diet when available for added protein and nutrients. Avoid moldy feeds, which can cause abortion, and gradually transition between different feeds to prevent digestive problems."
23,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","# Water Management for Rice Cultivation

Proper water management is essential for successful rice farming. Start by leveling your field and creating strong bunds (earth banks) around your plot to retain water effectively. For lowland rice, maintain 5-10 cm of standing water from transplanting until 2 weeks before harvest, but drain the field periodically (every 7-10 days) to prevent harmful gases from building up in the soil. During the critical flowering stage, ensure continuous water availability to prevent yield reduction. Practice alternate wetting and drying (AWD) by allowing the field to dry until the water level drops 15 cm below the soil surface before re-flooding, which saves water without reducing yield. Control weeds by maintaining proper water levels, as most weeds cannot survive in standing water. In water-scarce areas, consider upland rice varieties that require less water but need regular rainfall or irrigation during flowering. Check your field regularly for leaks in the bunds and repair them promptly to prevent water loss."
24,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","# Choosing the Right Bean Varieties for Your Farm

The best bean variety for you depends on your local climate, soil type, and market preferences. Popular varieties in Kenya include Nyota (high-yielding, disease-resistant), Rosecoco (drought-tolerant, marketable), Mwitemania (pinto beans, good for dry areas), and KAT beans (early maturing, drought-tolerant). For shorter seasons or drought-prone areas, consider fast-maturing varieties like KAT B1 or KAT B9 that mature in 60-75 days. If bean diseases are common in your area, choose resistant varieties like Nyota or Kenya Cheluget. Consider your local market demand - Rosecoco and Mwitemania often fetch good prices in many Kenyan markets. For the best results, obtain certified seeds from agricultural supply stores, KALRO centers, or authorized agrodealers. Visit your local agricultural extension office for variety recommendations specific to your location and current growing conditions."
25,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","# Preventing Waterlogging on Your Farm

To prevent waterlogging, dig drainage channels or ditches around your fields to direct excess water away from crops, especially before the rainy season begins. Create raised planting beds about 15-30 cm high, which allow water to flow into the pathways between beds rather than pooling around plant roots. Add organic matter like compost or manure to your soil to improve its structure and ability to drain water. Consider planting cover crops during rainy seasons to help absorb excess moisture and prevent soil erosion. Where possible, practice contour farming by planting across slopes rather than up and down to slow water movement. Choose crop varieties that can tolerate wetter conditions in areas prone to waterlogging. Install water harvesting structures like small ponds to collect excess runoff for use during dry periods. For very wet areas, consider incorporating agroforestry with trees that can help absorb excess water through their deep root systems."
26,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","# Common Cattle Diseases in Kenya

Hello farmer, here are the most common cattle diseases you should watch for:

**East Coast Fever**: Look for high fever, swollen lymph nodes, and difficulty breathing - this tick-borne disease requires prompt treatment.

**Foot and Mouth Disease**: Watch for blisters on the mouth, feet, and teats, with excessive salivation and lameness.

**Lumpy Skin Disease**: Characterized by firm, raised nodules on the skin and can be spread by biting insects.

**Anthrax**: Causes sudden death, with blood oozing from body openings - report immediately to authorities as it's highly dangerous.

**Mastitis**: Look for swollen, painful udders and abnormal milk - common but treatable with good hygiene.

**Trypanosomiasis (Nagana)**: Causes fever, weight loss, and anemia - transmitted by tsetse flies.

Regular vaccinations, good nutrition, proper housing, parasite control, and quick isolation of sick animals are your best protection against these diseases."
27,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","# Protecting Your Animals from Infectious Diseases

Regular vaccination is the most effective way to protect your animals from common diseases like Newcastle disease in poultry and foot-and-mouth disease in cattle. Practice good biosecurity by keeping new animals separate for at least 14 days before introducing them to your herd or flock. Maintain clean animal houses by removing manure regularly and disinfecting equipment and pens. Provide proper nutrition and clean water to strengthen your animals' natural immunity against diseases. Control parasites through regular deworming and tick control according to veterinary recommendations. Separate sick animals immediately to prevent disease spread and contact your local veterinary officer when you notice unusual symptoms. Avoid overcrowding your animals as this increases stress and disease transmission. Keep different species separate when possible, as some diseases can spread between different types of animals. Proper disposal of dead animals through deep burial or burning is essential to prevent disease spread."
28,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","# Understanding ""Dandruff"" in Onions

What you're describing as ""dandruff"" in onions is likely powdery mildew, a fungal disease that appears as white powdery spots on onion leaves. This fungus thrives in humid conditions with moderate temperatures, especially during the rainy season in Kenya. Other possibilities include thrips (tiny insects that cause silvery patches) or downy mildew (which creates yellowish patches with white-gray fuzzy growth). These problems are more common when onions are planted too closely together, overwatered, or grown in poorly drained soil. To manage these issues, improve air circulation by proper spacing (15-20 cm between plants), avoid overhead irrigation, and water early in the day so leaves can dry before evening. For severe cases, you can spray with appropriate fungicides like copper-based products or use neem oil for thrips control. Practicing crop rotation will also help prevent these problems in future plantings."
29,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","# Common Symptoms of Parasitic Diseases in Animals

Gastrointestinal parasites (worms) typically cause weight loss despite normal feeding, diarrhea, rough coat appearance, weakness, and sometimes visible worms in dung. External parasites like ticks, lice, and mites lead to intense itching, hair loss, skin irritation, and visible parasites on the animal's body. Tick-borne diseases often present with fever, enlarged lymph nodes, anemia (pale gums), jaundice (yellowing eyes), and reduced production. Blood parasites commonly cause fever, weakness, pale mucous membranes, and sometimes red urine. In poultry, parasites like coccidiosis cause bloody diarrhea, drooping wings, and reduced egg production. You should watch for changes in behavior such as reduced feeding, isolation from the herd, or unusual rubbing against objects. Early detection is crucial, so regularly inspect your animals for these symptoms and consult a veterinarian or extension officer if you notice these signs."
30,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","# Treating Lameness in Animals

Lameness is when your animal has difficulty walking normally, which can be caused by injuries, infections, or nutritional deficiencies. First, isolate the affected animal to prevent further injury and examine the limbs carefully for wounds, swelling, or foreign objects like thorns or stones in the hooves. Clean any wounds with clean water and apply a local antiseptic like iodine solution if available. For hoof problems, trim overgrown hooves carefully and keep the animal in a clean, dry area with soft bedding to reduce pain and prevent infection. Provide adequate nutrition including minerals like calcium and phosphorus which are essential for bone and joint health. For mild cases, allow the animal to rest and limit movement for several days while monitoring for improvement. If lameness is severe, persists for more than 2-3 days, or is accompanied by fever or loss of appetite, contact your local veterinary officer as soon as possible as the animal may need antibiotics or other treatments. Prevention is important - regularly check and trim hooves, provide proper nutrition, and ensure clean, hazard-free living areas."
31,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","# Improving Soil Health with Crops

Rotate your crops each season by planting different crop families in the same area to break pest cycles and balance soil nutrients. Plant legumes like beans, cowpeas, or pigeon peas which add nitrogen to your soil naturally and can be intercropped with maize or other staples. Use cover crops like desmodium or lablab during fallow periods to protect soil from erosion and suppress weeds. Leave crop residues like maize stalks or bean leaves in the field after harvest to decompose and add organic matter to your soil. Consider agroforestry by integrating trees like Calliandra or Sesbania that improve soil fertility while providing additional benefits. Practice minimum tillage where possible to preserve soil structure and beneficial organisms. Apply mulch around crops to conserve moisture, reduce soil temperature, and gradually add nutrients as it decomposes. Create compost from crop waste and apply it to your fields to build organic matter and improve soil structure. Remember that healthy soil grows healthy crops, which in turn creates more healthy soil in a beneficial cycle."
32,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some organic methods of controlling pests and diseases in bean crops?","# Organic Pest and Disease Control for Beans

Good day farmer! Here are effective organic methods to protect your bean crop:

1. Practice crop rotation by not planting beans in the same location for at least 2-3 seasons to break pest cycles.

2. Try intercropping beans with maize, onions, or strong-smelling herbs like rosemary to repel insects naturally.

3. Make natural sprays by crushing 1 cup of garlic or hot peppers, mixing with 1 liter of water, straining, and spraying on plants weekly.

4. Apply wood ash around plants in the morning when there's dew to control aphids and bean beetles.

5. Introduce beneficial insects like ladybugs and praying mantis that eat harmful pests.

6. Maintain proper plant spacing (about 15cm between plants) to improve air circulation and reduce fungal diseases.

7. Remove and burn diseased plants immediately to prevent spread to healthy crops.

8. Use sticky yellow traps made from plastic coated with petroleum jelly to catch flying insects."
33,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the diseases that occur in rice crops?  ","# Common Rice Diseases for Kenyan Smallholder Farmers

Rice Blast is the most serious disease, causing diamond-shaped lesions on leaves and can destroy entire crops if not controlled early. Bacterial Leaf Blight causes yellowish-white stripes on leaf margins that eventually turn grayish and kill the entire leaf. Brown Spot disease appears as brown lesions on leaves and can significantly reduce grain quality and yield. Sheath Blight causes irregular lesions on leaf sheaths and can spread upward to affect the entire plant. Rice Yellow Mottle Virus, common in Kenya, causes yellow mottling of leaves and stunted growth, spreading rapidly through field contact and insects. Stem Rot weakens stems causing plants to fall over, especially during the reproductive stage. False Smut transforms individual rice grains into greenish-black balls, affecting grain quality. Proper disease identification is critical, so consult with local agricultural extension officers when you notice unusual symptoms. Regular field monitoring, using resistant varieties, proper spacing, and field sanitation are key preventive measures against these diseases."
34,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: There is a lot of grass in the paddy, what are potential solutions?","# Managing Grass Weeds in Your Rice Paddy

Grass weeds in your paddy compete with rice for nutrients, sunlight, and water, reducing your yields significantly. Consider maintaining water levels at 5-10 cm depth to suppress weed growth, as most grass weeds cannot survive in standing water. Hand weeding when the weeds are young (2-3 weeks after planting) is effective but must be done carefully to avoid damaging rice roots. Proper land preparation, including thorough plowing and harrowing before planting, helps reduce weed pressure from the start. For severe infestations, appropriate herbicides like propanil or 2,4-D can be applied following label instructions, but always wear protective clothing during application. Planting in rows makes weeding easier and allows better water circulation. Using certified clean rice seed prevents introducing new weed seeds to your field. Rotating rice with other crops like legumes helps break weed cycles over seasons."
35,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: Which onion seed is good?  ","# Recommended Onion Seed Varieties for Kenya

For Kenyan conditions, several reliable onion varieties include Red Creole, Bombay Red, and Texas Grano for open-pollinated options, while Red Tropicana F1 and Jambar F1 are good hybrid choices. Red Creole and Bombay Red have excellent storage qualities (3-4 months) and are drought-tolerant, making them suitable for areas with water limitations. Hybrid varieties like Red Tropicana F1 cost more but offer higher yields and better disease resistance, especially to purple blotch and downy mildew. Choose your variety based on your local climate, market preference (red onions typically fetch better prices), and whether you need short-season varieties (90-120 days) or long-season ones (120-150 days). Always purchase certified seeds from authorized agro-dealers like Kenya Seed Company, East African Seed, or Simlaw Seeds to ensure quality and germination rates. Before planting, check that the seed package is sealed, within expiry date, and has proper certification labels."
36,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to prepare a room to grow button mushrooms?  ","# Preparing a Room for Button Mushroom Growing

Greetings farmer! To prepare a room for button mushrooms, first thoroughly clean and disinfect the space using a solution of bleach (Jik) and water to prevent competing fungi and diseases. The room should be well-insulated with a door that closes properly to maintain temperature between 18-25°C and humidity around 80-85%. Install simple wooden shelves with at least 30cm between levels for placing your mushroom beds or trays. Cover windows with dark material as button mushrooms prefer low light conditions. Ensure proper ventilation with small windows or fans to provide fresh air while preventing direct drafts on the mushroom beds. The floor should be concrete or sealed to allow for cleaning and preventing pests from entering. Before starting production, spray the entire room with formalin solution (mix 1 part formalin with 49 parts water) and keep it closed for 48 hours, then ventilate well before bringing in your compost. Remember, good hygiene practices are essential when entering this room to prevent contamination."
37,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate paddy in Kenya?  ","# Rice Cultivation Timing in Kenya

In Kenya, paddy (rice) can be cultivated during two main seasons aligned with our rainfall patterns. The main season for planting rice is during the long rains from March to June, while the second planting window occurs during the short rains from October to December. If you're farming in established irrigation schemes like Mwea, Ahero or Bunyala, you can potentially grow rice year-round as long as irrigation water is available. For rainfed rice cultivation, you must precisely time your planting to coincide with the onset of rains to ensure enough water during the critical growing stages. The best time to prepare your land is 1-2 months before planting, ensuring your field is level for proper water distribution. Most rice varieties in Kenya take 3-4 months to mature, so plan your cultivation calendar accordingly. Remember that different regions may have slightly different optimal planting windows based on local climate conditions, so consult your local agricultural extension officer for specific advice for your area."
38,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate onions?  ","# Onion Cultivation Timing in Kenya

Onions in Kenya can be cultivated during both the long rains (March-May) and short rains (October-December) seasons, with the best results usually during the short rains when diseases are fewer. The ideal time to plant is at the beginning of the rainy season so young plants receive adequate moisture, but excessive rainfall during bulb formation can cause rotting. In areas with irrigation, you can grow onions year-round, though cooler months (15-25°C) typically produce better bulbs than very hot periods. Your specific location matters - highland areas may allow for different planting times than lowland areas. Ensure your soil is well-drained and prepared 2-3 weeks before planting by adding manure or compost. For successful cultivation, choose varieties suitable for your local conditions - Red Creole and Bombay Red perform well in many Kenyan regions. If using seedlings, transplant them when they're pencil-thick (about 6-8 weeks after sowing in nurseries)."
39,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can I plant mushrooms?","# Growing Mushrooms on Your Farm

To grow mushrooms, start by choosing a variety like oyster mushrooms that grow well in Kenya's climate. Purchase quality mushroom spawn from a certified agricultural supplier or local extension office. Prepare your substrate using agricultural waste like wheat straw, maize cobs, or coffee husks - these should be chopped, soaked in water, then sterilized by boiling for 1-2 hours. After cooling, mix the spawn thoroughly with your substrate and pack this mixture into clean plastic bags with small air holes. Place these bags in a dark, clean room with high humidity (70-80%) and moderate temperature (20-28°C) for 2-3 weeks until white fungal growth covers the substrate. Move bags to a well-ventilated area with indirect light when small mushroom pins appear. Harvest mushrooms when they reach full size but before the caps flatten completely, by gently twisting and pulling from the substrate. Your substrate can produce 2-3 harvests before it needs replacement."
40,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What diseases are caused by mushrooms?  ","# Mushroom-Related Health Concerns for Farmers

Mushrooms themselves don't cause infectious diseases, but some wild mushrooms can be poisonous if eaten, causing symptoms ranging from stomach upset to liver failure or even death. Some fungi (relatives of mushrooms) produce harmful substances called mycotoxins, particularly aflatoxin which can contaminate maize, groundnuts, and other crops during storage, causing serious health problems when consumed. Several fungi cause plant diseases like coffee leaf rust, maize smut, and tomato blight, reducing crop yields and quality. Never eat wild mushrooms unless you're absolutely certain they're safe, as Kenya has several poisonous varieties that resemble edible ones. To reduce risks, store grains and nuts properly in dry conditions, remove moldy foods from your storage, and practice crop rotation and proper field sanitation to manage fungal diseases in your crops."
41,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What types of mushrooms are there?","# Types of Mushrooms for Kenyan Farmers

Mushrooms fall into three main categories: edible, medicinal, and poisonous varieties. Common edible mushrooms that grow well in Kenya include Button mushrooms (Agaricus bisporus), Oyster mushrooms (Pleurotus species), and Shiitake mushrooms (Lentinula edodes). Oyster mushrooms are particularly suitable for smallholder farmers as they grow easily on agricultural waste like maize cobs, wheat straw, and coffee husks. Button mushrooms require more controlled conditions but fetch good market prices in urban areas. Some mushrooms like Lion's Mane and Reishi have medicinal properties and growing demand, though they need more specialized knowledge to cultivate. Wild mushrooms also grow in Kenyan forests, but I strongly advise against collecting them unless you have expert knowledge, as some poisonous varieties can be deadly. Mushroom farming requires minimal land, can provide income in just 3-4 weeks after planting, and offers good nutritional value with proteins, vitamins, and minerals."
