question_id,prompt,answer
14,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","# Controlling Yellow Pests in Paddy Fields

The ""yellow pests"" you're seeing are likely yellow stem borers, which create dead hearts (dying central shoots) and white heads (empty panicles) in your rice crop. 

First, monitor your field regularly by checking for egg masses on leaf tips and moth activity during evening hours. To prevent infestations, practice good field sanitation by removing crop residues after harvest and plowing your field thoroughly before planting. Water management is important—alternating between wetting and drying the field can reduce pest populations effectively. 

You can release natural predators like parasitic wasps (Trichogramma japonicum) which attack stem borer eggs, available through agricultural extension centers. For moderate infestations, apply neem-based products (5ml/liter water) during early morning or evening when pest activity is highest. If severe infestation occurs, consult your local agricultural officer about appropriate insecticides like Cartap hydrochloride (25kg/ha) or Chlorantraniliprole (150ml/ha), but apply only when necessary following all safety precautions. Remember that combining these methods as part of integrated pest management gives better long-term control than relying on chemicals alone."
15,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","# Best Goat Feed for Smallholder Farmers

The best goat feed combines good quality roughage (like grasses, tree leaves, and crop residues) with some concentrate feed for balanced nutrition. For roughage, provide a mix of green fodder like napier grass, guinea grass, or legumes such as stylo or lucerne when available. Tree leaves from neem, subabul, or moringa are excellent protein sources that many Indian smallholders can access freely. For concentrate feed, a simple mix of crushed grains (maize, jowar, or broken rice), rice bran, and oil cakes (groundnut, mustard, or cottonseed) in a 3:1:1 ratio works well. Pregnant and lactating goats need extra concentrate (200-300g daily) while adult maintenance requires less (100-150g daily). Always provide clean drinking water and common salt mixed with mineral mixture (50:1) for better health and productivity. Adjust feeding based on your goat's body condition—if ribs are visible, increase feed; if too fat, reduce concentrates."
16,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","# Preventing Cotton Bollworm

Namaste farmer, to prevent cotton bollworm damage, start by planting bollworm-resistant varieties like Bt cotton where available. Practice early sowing (by mid-June) and maintain proper spacing between plants to reduce pest build-up. Regularly inspect your cotton field twice weekly, looking under leaves and inside young bolls for eggs and young larvae before damage becomes severe. Use pheromone traps (5-10 per hectare) to monitor adult moth populations and time your interventions. Encourage natural enemies by avoiding unnecessary pesticide sprays early in the season, as wasps, ladybugs, and spiders help control bollworm. Apply neem-based sprays (5ml/liter) when you first notice eggs or small larvae. If infestation crosses the economic threshold (8-10 larvae per 100 plants), use government-recommended insecticides like spinosad or emamectin benzoate as per label instructions. Remove and destroy crop residue after harvest to break the pest lifecycle. Practicing crop rotation with non-host crops like pulses will also reduce bollworm pressure in the following season."
17,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","# Fertilizer Advice for Planting Time

There is no single ""best"" fertilizer for all crops, as the ideal choice depends on your soil type, crop, and local conditions. For most crops at planting time, phosphorus-rich fertilizers like DAP (Di-ammonium Phosphate) or SSP (Single Super Phosphate) are beneficial as phosphorus promotes strong root development. Organic options like well-decomposed farmyard manure (5-10 tons/hectare) applied 2-3 weeks before planting provide balanced nutrition and improve soil health. A soil test is the most reliable way to determine exactly what your soil needs, and your local KVK (Krishi Vigyan Kendra) can help with this service. For row crops, placing fertilizer 5 cm to the side and 5 cm below the seed (the ""5×5 placement"") is more efficient than broadcasting. Remember that balanced nutrition is important, so a combination of organic manures and appropriate chemical fertilizers often gives the best results."
18,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","# Cow Dung Application Rates for Your Farm

For most crops, apply 10-15 tons of well-decomposed cow dung per hectare as a general recommendation. The exact amount depends on your soil type, crop needs, and current soil fertility - sandy soils and nutrient-depleted fields need higher amounts (15-20 tons), while fertile soils may need less (8-10 tons). Apply cow dung 2-3 weeks before sowing by spreading it evenly and mixing it into the top soil layer. For vegetable crops, you can increase the amount to 20-25 tons per hectare as they respond well to organic matter. Using cow dung improves soil structure, water retention, and provides nutrients gradually as it decomposes. If possible, get your soil tested to determine the exact requirements for your specific field. Remember that fresh cow dung can harm plants, so ensure it is properly composted for 3-4 months before application."
19,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","# Managing White Mold on Mushrooms

The white mold on your mushrooms is likely cobweb mold or Trichoderma, which develops due to excessive moisture and poor air circulation. First, immediately remove all visibly affected mushrooms and dispose of them away from your growing area to prevent spread. Increase ventilation in your growing space by using fans or opening windows, as proper airflow reduces humidity and inhibits mold growth. Maintain proper humidity levels between 80-90% during fruiting but avoid water splashing directly on mushrooms. Clean all equipment and surfaces with a 10% bleach solution before and after each growing cycle. For minor infestations, you can spray a solution of 1 part hydrogen peroxide (3%) to 10 parts water directly on affected areas. Ensure your growing substrate was properly pasteurized, as contamination often begins there. For future prevention, maintain cleanliness, control temperature (21-24°C), and consider using pasteurized casing material."
20,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","# Types of Onions and Their Benefits

There are four main types of onions commonly grown in India: red onions (like Nasik Red, Pusa Red), white onions, yellow/brown onions, and green onions/spring onions. Red onions are most popular in India for their pungent flavor and are excellent for daily cooking, while white onions have a sharper taste and are good for salads and chutneys. Yellow onions offer the best storage life (3-6 months) and are ideal for market sales throughout the season. Each type offers health benefits as they contain antioxidants, boost immunity, and help control blood pressure and sugar levels. From a farming perspective, you can select varieties based on your local climate, market demand, and desired harvest time. Growing different onion types can help you spread your harvest across seasons, reducing risk and providing more consistent income."
21,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","# Feeding Guidelines for Milk Cows

A typical dairy cow needs 2.5-3 kg of dry feed per 100 kg of body weight daily, so a 400 kg cow requires 10-12 kg of dry matter. This should include 60-70% quality roughage (green fodder, hay, or silage) and 30-40% concentrate (grain mixture with protein supplements). For milk production, provide an additional 400-500 grams of concentrate for each liter of milk produced beyond 5 liters daily. Indigenous breeds like Gir or Sahiwal may need less concentrate than crossbred cows, so observe your animal's condition regularly. Ensure fresh feed is available twice daily, with the roughage portion divided into multiple feedings to improve digestion. Clean, fresh water should always be accessible, as a cow drinks 4-5 liters of water for each liter of milk produced. Monitor body condition - if ribs are visible, increase feed; if the cow becomes overweight, reduce concentrate. Gradually change feed types over 7-10 days to avoid digestive problems."
22,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","# Feed Requirements for Rural Cows

For a typical Indian rural cow (indigenous breed), daily feed requirements depend on the cow's weight, milk production, and activity level. A rural cow generally needs feed amounting to 2.5-3% of its body weight in dry matter daily. For an average cow weighing 300-400 kg, this means about 7-12 kg of total feed (dry matter) per day. 

This should typically include:
- 5-6 kg dry fodder (straw, hay)
- 10-15 kg green fodder (fresh grass, legumes)
- 1-2 kg concentrate feed (for milk-producing cows)

Pregnant cows need additional 1-2 kg of concentrate feed, especially in the last trimester. Always ensure clean, fresh water is available at all times, as a cow drinks 30-40 liters daily. Adjust these amounts based on your cow's milk production, with higher-yielding animals requiring more concentrate (about 1 kg for every 2.5 liters of milk)."
23,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","# Feeding Guide for Pregnant Cows

A pregnant cow needs a balanced diet with good quality green fodder (like berseem, lucerne, or napier grass) and dry fodder (wheat straw or paddy straw). Include 1-2 kg of concentrate mixture daily made of grains, wheat bran, and oilseed cakes (like mustard or groundnut cake) to provide protein. During the last three months of pregnancy, increase the concentrate by 1 kg to support the growing calf and prepare for milk production. Provide a mineral mixture (50-60 grams daily) containing calcium and phosphorus to prevent milk fever and ensure proper bone development of the calf. Ensure clean drinking water is available at all times, as a pregnant cow drinks 30-40 liters daily. Salt bricks should be provided for the cow to lick as needed. Avoid sudden feed changes and moldy or spoiled feed that can harm the cow or calf."
24,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","# Water Management in Rice Cultivation

Proper water management is crucial for successful rice cultivation and good yields. Start by carefully leveling your field to ensure uniform water distribution and constructing sturdy bunds (15-20 cm height) around your field to retain water. During land preparation, maintain 2-3 cm water depth for puddling, which helps reduce water loss through seepage and controls weeds. 

After transplanting, maintain 2-5 cm water depth during the vegetative stage, increasing it slightly to 5-7 cm during flowering and grain filling stages. Practice alternate wetting and drying (AWD) to save water - allow the field to dry until hairline cracks appear before re-irrigating. 

Drain the field 7-10 days before harvest to facilitate easy harvesting and better grain quality. During monsoon season, ensure proper drainage channels to prevent waterlogging which can damage crops. For water conservation, consider using pipes instead of open channels for irrigation and repair any leaks in your irrigation system promptly."
25,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","# Bean Varieties for Indian Smallholder Farmers

The best bean type for your farm depends on your local climate, soil conditions, and market demand. Popular options in India include mung beans (green gram), black gram (urad dal), cowpeas, kidney beans (rajma), and French beans. 

Mung beans and black gram are excellent for hot regions and can mature in 60-90 days, making them suitable for crop rotation. Kidney beans grow well in cooler hill regions or during winter in plains, while cowpeas are drought-tolerant and good for areas with limited rainfall. French beans can provide good income if you have market access but require more care and regular watering.

Consider consulting your local Krishi Vigyan Kendra (KVK) for region-specific varieties with disease resistance. Choose certified seeds from government agriculture centers or reputable suppliers for better germination and yield."
26,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","# Preventing Waterlogging on Your Farm

To prevent waterlogging, ensure your field has proper slope by leveling land so water flows away from crops rather than collecting. Dig drainage channels around your fields to remove excess water, especially before monsoon season. Consider creating raised beds for growing crops, which elevates plants above waterlogged soil. Improve soil structure by adding organic matter like farm manure or compost, which enhances drainage. Avoid over-irrigation and practice water conservation during dry periods. Plant crops like rice that tolerate standing water in low-lying areas, and reserve well-drained spots for sensitive crops. Install simple rain gauges to monitor rainfall and adjust farming activities accordingly. For clay-heavy soils, consider deep plowing during dry season to break compacted layers. If waterlogging is persistent, consult your local agriculture extension office about subsidies for installing tile drainage systems."
27,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","# Common Cattle Diseases for Smallholder Farmers

Foot and Mouth Disease (FMD) causes fever, blisters in the mouth and on hooves, reduced milk production, and is highly contagious, so regular vaccination is essential. Mastitis (udder infection) shows as hot, painful udders and abnormal milk, requiring prompt antibiotic treatment and improved milking hygiene. Black Quarter affects young cattle with swelling in large muscles, high fever, and lameness, and can be prevented through annual vaccination. Hemorrhagic Septicemia causes sudden fever, respiratory distress, and swollen throat, often occurring during monsoon seasons. Brucellosis can cause abortions in pregnant cows and reduced fertility, while also being transmissible to humans through raw milk. Internal parasites (worms) cause weight loss and diarrhea, requiring regular deworming every 3-6 months. External parasites like ticks spread diseases such as Theileriosis, showing symptoms of fever and enlarged lymph nodes. For any unusual symptoms like sudden fever, reduced appetite, abnormal milk, or breathing difficulties, consult your local veterinarian immediately."
28,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","# Protecting Farm Animals from Infectious Diseases

Regular vaccination is your first line of defense, so follow the vaccination schedule recommended by your local veterinary officer for each type of livestock. Keep your animal housing clean by removing manure daily and disinfecting sheds regularly to prevent disease buildup. Practice good biosecurity by limiting visitors to your farm and using footbaths with disinfectant at entry points. Quarantine new animals for at least 14 days before introducing them to your herd or flock. Provide clean drinking water and balanced nutrition with proper minerals to strengthen animal immunity. Implement pest control measures to reduce flies, mosquitoes, and rodents that can spread diseases. Isolate sick animals immediately and contact your local veterinarian for proper diagnosis and treatment. Properly dispose of dead animals through deep burial or as advised by local authorities. Keep records of animal health events to track patterns and improve prevention strategies."
29,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","# Understanding ""Dandruff"" in Onions

What you're calling ""dandruff"" in onions is likely powdery mildew disease, which appears as white powdery patches on onion leaves. This fungal disease is caused by high humidity, poor air circulation, and temperatures between 22-28°C. In some cases, you might be referring to thrips damage, which causes silvery patches on leaves, or to the natural papery scales on onion bulbs that become loose during harvest. To manage powdery mildew, ensure proper plant spacing (15-20 cm between plants), avoid overhead irrigation, and rotate crops every 2-3 years. For severe infections, you can apply sulfur-based fungicides or neem oil solutions (mix 5ml neem oil with 1 liter of water with a drop of soap). Remove and destroy affected plants to prevent the disease from spreading to healthy plants."
30,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","# Common Symptoms of Parasitic Diseases in Farm Animals

Parasitic diseases in your animals often show these key signs:

1. **External parasites** (ticks, mites, lice) cause visible skin problems like intense itching, hair loss, and scaly skin, with animals frequently rubbing against objects.

2. **Intestinal worms** typically lead to weight loss despite normal feeding, diarrhea (sometimes with blood), rough coat, pot-bellied appearance, and weakness.

3. **Liver flukes** cause swelling under the jaw (""bottle jaw""), pale gums, and yellowing of eyes and mucous membranes.

4. **Blood parasites** (like babesiosis, anaplasmosis) show as high fever, severe weakness, yellow-colored eyes and gums, and sometimes dark-colored urine.

5. Generally, parasitized animals show reduced milk production, poor growth, and appear unthrifty even with normal feeding.

If you notice these symptoms, isolate affected animals and consult your local veterinarian or animal health worker promptly for proper diagnosis and treatment."
