question_id,prompt,answer
13,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the status of milk production in India? ","1. In 2022–23 India produced over 220 million tonnes of milk, making it the world’s largest milk-producing country.  
2. This output comes from about 70 million rural families keeping cows and buffaloes.  
3. Annual growth of milk production has been around 6–7 percent, helped by better breeds, improved feeding and veterinary care.  
4. Yet the average yield per cow (2.5–3.5 litres per day) is still lower than in many developed countries.  
5. Farmers raise milk yields by planting good quality fodder, feeding balanced concentrates and following vaccination schedules.  
6. Dairy cooperatives (for example, Amul or local unions) collect milk, process it and give farmers fair prices.  
7. Per-capita milk availability in India is now over 430 grams per day, improving household nutrition.  
8. The government offers schemes for subsidized feed, artificial insemination and training to boost milk production.  
9. Main challenges remain in maintaining cold‐chain, improving feed quality and on-farm processing.  
10. Smallholders can increase income by adopting improved breeds, better feeding practices and joining a dairy cooperative."
14,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I control yellow pests in paddy fields? ","1. “Yellow stem borer” moths lay eggs on lower leaves; their larvae bore into the stem and cause “dead hearts.”  
2. Transplant your seedlings on time (not earlier than 30 days after sowing) to escape peak borer flight.  
3. After harvest, plough or puddle fields well and bury rice stubbles deeply to destroy overwintering larvae.  
4. Maintain a 5 cm water depth until 45 days after transplanting to drown young borers.  
5. Scout your field weekly: if you see more than 5 % dead hearts, consider control.  
6. Hand-pick and destroy visible egg masses (small yellow patches on leaves).  
7. Release Trichogramma chilonis wasps at 20–25 days after transplanting (100 000–150 000 wasps per hectare in two batches).  
8. Install pheromone traps (5–6 per hectare) at field borders to monitor and reduce moth numbers.  
9. If infestation is heavy, spray a selective insecticide (e.g., Cartap hydrochloride at 75 kg/ha or Chlorantraniliprole at 60 g/ha) when you first see 5 % dead hearts.  
10. Always follow label instructions, respect the pre-harvest interval, and rotate insecticides to prevent resistance."
15,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best goat feed?  ","The best goat feeding program combines good-quality roughage, green fodder, concentrates and minerals in the right proportions. 1) Roughage: Offer 2–3% of the goat’s body weight daily as dry fodder (maize, sorghum or gram straw) plus fresh green fodder (Napier, maize, cowpea or Stylo). 2) Concentrates: Provide 200–300 g per day of a mixture of cereal grains (maize or sorghum) and oilseed cakes (groundnut or mustard) to meet energy and protein needs. 3) Minerals and salt: Always keep free-choice salt licks and a commercial mineral-vitamin mixture available. 4) Water: Ensure clean drinking water at all times (4–5 liters per adult goat). A roughage:concentrate ratio of about 70:30 ensures healthy growth, good milk yield and reproduction."
16,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I prevent cotton bollworm?","1. Grow Bt cotton or other bollworm-resistant varieties to reduce initial infestation.  
2. Rotate cotton with maize, pulses or oilseeds each season to break the pest’s life cycle.  
3. After harvest, pick up and destroy old bolls, stalks and crop debris to kill overwintering larvae.  
4. Scout your field weekly by checking 50–100 plants at random for eggs and small caterpillars.  
5. Install two pheromone traps per acre to monitor moth flights and know when control is needed.  
6. Release Trichogramma egg-parasitoid wasps (about 50,000 per acre) once a week for four weeks starting early in the season.  
7. Avoid broad-spectrum insecticides so you don’t harm natural enemies like spiders and ladybirds.  
8. If more than 5% of bolls inspected have eggs or larvae, spray a selective insecticide such as spinosad or emamectin benzoate.  
9. Apply sprays in the evening using 200–250 litres of water per acre and follow label rates exactly.  
10. Combining these cultural, biological and chemical steps in an IPM plan will keep bollworm under control and protect your yield."
17,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What is the best fertilizer when planting?","1. The “best” fertilizer at planting depends on your soil’s nutrient levels, so first get a simple soil test from your local Krishi Vigyan Kendra or agricultural office.  
2. For most crops, a balanced starter mix of nitrogen (N), phosphorus (P) and potassium (K) works well—common options are DAP (diammonium phosphate, 18–46–0) or an NPK blend like 12–32–16.  
3. Apply the full dose of phosphorus (from DAP or single super phosphate) and about one-third of the recommended nitrogen at planting.  
4. Mix the fertilizer lightly into the soil around the seed or transplant hole to encourage root uptake.  
5. Keep potassium (muriate of potash, 0–0–60) available in the soil, especially for tuber and fruit crops, and apply it in the basal dose if your soil test shows low K.  
6. Top-dressing (the remaining N) should be split and applied later at critical growth stages (tillering, flowering).  
7. Also add well-decomposed farmyard manure or compost (2–3 t/ha) to improve soil health and moisture retention.  
8. Finally, follow the crop-specific fertilizer schedule from your nearest extension center to match local conditions."
18,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much cow dung should be applied per hectare?","You should apply about 10–15 tonnes of well-rotten cow-dung FYM per hectare.  Spread it evenly on the field and incorporate into the soil 2–3 weeks before sowing.  If your soil is very poor in organic matter you can increase to 15–20 t/ha.  Always use fully decomposed dung to avoid tying up soil nitrogen.  This rate will improve soil structure, moisture‐holding capacity and crop nutrition."
19,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: White mold is developing on my mushrooms, what are potential solutions?  ","1. First, confirm it’s not your mushroom mycelium but a competing fungus (often called “cobweb” or green mold stage of Trichoderma).  
2. Stop watering and misting until the air above the beds dries a bit—high humidity and poor airflow encourage mold.  
3. Improve ventilation by increasing fresh air exchange or using a small fan to keep air moving above the crop.  
4. Remove and safely dispose of any heavily infected mushrooms and substrate to stop further spread.  
5. Lightly spray affected areas with a 3% hydrogen peroxide solution (1 part 3% H₂O₂ to 4 parts water) to kill mold spores.  
6. Check and lower your casing layer moisture; it should feel damp but not wet or soggy.  
7. Sterilize or discard old casing soil and tools, then always work with clean hands or gloves to prevent re-contamination.  
8. Finally, use fresh, high-quality spawn from a reputable supplier to reduce the chance of introducing contaminants next time."
20,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How many types of onions are there and what are there benefits?  ","There are three main types of onions:  
1. Bulb onions (full-size “storage” onions in yellow, red or white varieties)  
2. Green onions (scallions or spring onions)  
3. Shallots  

Bulb onions:  
• Yellow bulbs store longest and have a strong, pungent flavor for cooking.  
• Red bulbs are milder and sweeter, rich in antioxidants—great for salads, chutneys and pickles.  
• White bulbs have the mildest taste, ideal in sauces, snacks and fresh salsas.  

Green onions mature in 30–40 days, give both tender white stems and leafy greens, are rich in vitamins and fetch quick returns.  
Shallots form clusters of small, sweet, aromatic bulbs that command premium prices for curries, pickles and gourmet markets."
21,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much animal feed should be given to milk cows?  ","1. A dairy cow needs about 3–4 % of her body weight in total dry matter (DM) each day.  
2. For example, a 400 kg cow will require roughly 12–16 kg DM.  
3. You can meet this with 20–25 kg green fodder (about 6 kg DM), 4–6 kg dry roughage (3–5 kg DM) and 4 kg concentrate (3.6 kg DM) if she gives around 8 L of milk.  
4. As a simple rule, feed 1 kg of concentrate for every 2 L of milk produced above 4 L.  
5. Include 100 g of mineral mixture and 20 g of salt each day.  
6. Divide the feed into two to three fresh meals, keeping feed clean and free of spoilage.  
7. Always provide 50–60 L of clean drinking water daily.  
8. If milk yield goes up, slightly increase the concentrate; if it drops, cut back.  
9. Check her body condition and milk yield regularly to adjust quantities as needed."
22,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","1. An adult rural cow of about 300–350 kg body weight needs roughly 2.5–3% of her weight in dry‐matter every day (that is about 8–10 kg of dry‐matter).  
2. In practice you can give about 25–30 kg of green fodder (grasses, legume hay or silage), which at 30–35% dry‐matter equals the 8–10 kg DM.  
3. Add 3–4 kg of dry crop residues (wheat or paddy straw) to balance fiber and keep rumen health.  
4. If she is milking 3–5 liters per day, offer 1 kg of concentrate mix (maize, oilseed cake, mineral mixture) for each additional liter of milk.  
5. Always provide clean drinking water—30–50 liters per day—and a free‐choice salt or mineral block.  
6. Adjust quantities up or down if her body condition is too thin or too fat, or if milk yield changes."
23,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","1. In pregnancy, a cow needs good-quality roughage (like green fodder—maize, sorghum, lucerne—or clean dry hay) plus a balanced concentrate.  
2. Offer at least 2–3% of her body weight in dry roughage (e.g., paddy straw or wheat straw) and 4–6 kg of green fodder per day.  
3. Give 2–3 kg of concentrate mix (maize or barley grain, wheat bran, and oilseed cake such as mustard or groundnut cake) to meet energy and protein needs.  
4. Include a mineral–vitamin mixture (especially calcium, phosphorus, and vitamins A, D and E) at the rate of 50–100 g per cow per day.  
5. Always provide a free-access salt block or plain edible salt at about 30–50 g per day.  
6. Ensure plenty of fresh, clean water—at least 30–50 litres daily, more in hot weather.  
7. In the last two months, increase concentrate by 0.5 kg per week to support the growing calf.  
8. Monitor body condition: aim for a smooth, firm appearance (score 3 on a 1–5 scale).  
9. Consult your local veterinarian before making big diet changes or if you see any signs of ill-health."
24,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","1. First, level your field well and build good bunds so water spreads evenly and does not leak away.  
2. After transplanting, keep about 3–5 cm of standing water to help young plants tiller.  
3. From about 15 days after transplanting until just before flowering, use Alternate Wetting and Drying (AWD): let the field surface start to crack or the soil feel dry 2 cm below the surface, then re-flood to 3–5 cm.  
4. AWD saves up to 30 % of irrigation water and reduces methane emissions without cutting yield.  
5. Fix any leaks in canals or bunds, and close field inlets quickly when water is enough.  
6. At panicle initiation stop reflooding and begin a final drain 1–2 weeks before harvest to harden grains and ease harvesting.  
7. Check moisture by pushing a stick or your finger 10–15 cm into the soil; if it’s dry, it’s time to irrigate again."
25,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","1. The “best” bean depends on your climate, soil and market demand.  
2. For a short-duration, heat-tolerant pulse in kharif, green gram (moong) matures in 50–60 days and fits well into rice‐wheat rotations.  
3. Black gram (urad) also thrives in similar conditions and can tolerate slightly heavier soils.  
4. If you have very low rainfall, cluster bean (guar) or cowpea (lobia) are drought-tolerant options.  
5. In rabi season, French bean (garden bean) and kidney bean (rajmash) do well in cooler, well-drained soils.  
6. French bean seeds come in green or purple pods and fetch good prices in nearby markets.  
7. Rajmash grows on light to medium soils and can be sold as dried grain.  
8. Always choose a certified seed variety recommended by your local agri-university for disease resistance.  
9. Match planting time—kharif beans with monsoon onset, rabi beans after the main cold sets in.  
10. Finally, talk to your local extension office to pick the variety that best suits your farm’s water, soil and market outlets."
26,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","1. Level your field and shape bunds so there are no low spots where water can pool.  
2. Make raised beds or ridges so crop roots stay above any standing water.  
3. Dig small drains or trenches along the field edges (or install tile pipes) to carry excess water away.  
4. Keep bund outlets open and clear of soil or vegetation so water can flow out freely.  
5. Irrigate only when soil is dry—do not apply water if the soil is already wet.  
6. Break any hardpan by deep plowing or subsoiling to help rainwater soak in.  
7. Add organic matter (compost or farmyard manure) to improve soil structure and drainage.  
8. Rotate sensitive crops with deep‐rooted or water‐tolerant varieties to maintain good soil porosity.  
9. Monitor weather forecasts and stop irrigation before heavy rains to avoid excess water."
27,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","Common cattle diseases include: foot-and-mouth disease (FMD), mastitis, pneumonia, tick-borne diseases (theileriosis, babesiosis, anaplasmosis), foot rot, blackleg, anthrax, brucellosis, bovine tuberculosis, and parasitic infections (worms and ticks).  
1. FMD causes blisters in the mouth and on feet, drooling, and lameness.  
2. Mastitis is an udder infection—udder becomes hot, swollen and milk yield falls.  
3. Pneumonia shows fever, coughing, fast breathing and nasal discharge.  
4. Tick-borne diseases give fever, anemia, weakness and can kill young calves.  
5. Foot rot leads to swollen, foul-smelling feet and severe lameness.  
6. Blackleg and anthrax often cause sudden death with muscle swelling or dark blood.  
7. Brucellosis leads to abortions, weak calves and infertility.  
8. Worms cause weight loss, diarrhea and poor growth, while heavy tick loads cause itching, anemia and hide damage.  
Prevent these by good hygiene, regular vaccination, deworming and tick control."
28,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","1. Follow a regular vaccination schedule for each species against common diseases.  
2. Deworm and control ticks and lice as advised by your veterinarian.  
3. Keep animal houses clean, dry and well-ventilated to reduce germs.  
4. Provide fresh, clean water and balanced feed to boost their immunity.  
5. Isolate new or sick animals in a separate pen until they recover.  
6. Restrict visitors, wash hands and disinfect footwear before entering animal areas.  
7. Control rodents, flies and mosquitoes around pens as they spread disease.  
8. Call a qualified veterinarian for routine health checks and to record treatments."
29,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","Dandruff in onions shows up as small, superficial brown flakes on the outer bulb scales. It is not a fungal disease but a physiological disorder caused by rapid changes in moisture and temperature—especially high heat and low humidity—when skins are forming. Irregular irrigation during bulb swelling can weaken skin layers so they crack and flake. Exposed scales that get sunburn or are bruised during handling also start to peel. Bulbs left too long in the field under hot, dry conditions are most at risk. To prevent it, keep soil moisture even, avoid mid-day irrigation shocks, and harvest once necks are dry but before extreme heat. Cure bulbs in a well-ventilated, moderate-temperature (25–30 °C) area rather than in direct sun. Gentle handling to avoid scale damage will further reduce dandruff. Although it spoils appearance, the edible part inside remains unaffected."
30,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","1. Internal parasites (worms) often make animals lose weight, have pot-belly, soft or bloody diarrhea, pale gums (anemia) and a rough, dull coat.  
2. Coccidiosis, a single-cell parasite, causes watery or bloody diarrhea, weakness, and dehydration, especially in young animals.  
3. Liver flukes can lead to poor growth, anemia, and abdominal discomfort (animals may lie down more).  
4. External parasites—ticks, lice, mites—make animals itch or rub against walls and posts, causing hair loss, scabs or sores on the skin.  
5. You may actually see ticks attached or lice moving in the fur.  
6. Infested animals often eat less, give less milk or lay fewer eggs, and appear restless or irritable.  
7. Regularly check your animals’ coat, skin and dung for these signs.  
8. Good hygiene, clean housing and balanced feeding help prevent parasites.  
9. For treatment and proper dosing, contact your local veterinarian or animal health worker."
